日期,菜品,销量
2025-11-20,醪糟冰汤圆,11.0
2025-11-23,卤味豆干,2.0
2025-11-23,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,11.0
2025-11-26,醪糟冰汤圆,9.0
2025-11-21,醪糟冰汤圆,10.0
2025-11-28,香辣花甲（外卖）,2.0
2025-11-17,醪糟冰汤圆,16.0
2025-11-17,包浆豆腐,1.0
2025-11-02,卤味豆干,1.0
2025-11-10,土豆片,11.0
2025-11-12,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,8.0
2025-11-25,包浆豆腐,14.0
2025-11-01,醪糟冰汤圆,13.0
2025-11-26,醪糟冰汤圆,9.0
2025-11-26,卤味豆干,3.0
2025-11-14,卤味豆干,4.0
2025-11-28,醪糟冰汤圆,9.0
2025-11-12,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,20.0
2025-11-12,经典麻辣豆花,4.0
2025-11-19,香糯烤鸡脚,27.0
2025-11-20,土豆片,4.0
2025-11-27,醪糟冰汤圆,3.0
2025-11-14,醪糟冰汤圆,10.0
2025-11-24,土豆片,10.0
2025-11-23,醪糟冰汤圆,22.0
2025-11-10,手工黑豆花,1.0
2025-11-24,升级豆花烤鱼,26.0
2025-11-12,蒜香豆花黔鱼（外卖）,6.0
2025-11-06,银针菇,7.0
2025-11-08,醪糟冰汤圆,21.0
2025-11-08,卤味豆干,8.0
2025-11-07,醪糟冰汤圆,20.0
2025-11-23,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,11.0
2025-11-29,升级豆花烤鱼,58.0
2025-11-28,卤味豆干,7.0
2025-11-10,醪糟冰汤圆,4.0
2025-11-08,银针菇,14.0
2025-11-08,老坛酸菜豆花,1.0
2025-11-29,醪糟冰汤圆,16.0
2025-11-01,银针菇,6.0
2025-11-02,土豆片,8.0
2025-11-17,手工黑豆花,1.0
2025-11-21,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,22.0
2025-11-07,土豆片,14.0
2025-11-08,水晶粉（外卖）,1.0
2025-11-06,手工黑豆花,2.0
2025-11-24,醪糟冰汤圆,10.0
2025-11-14,银针菇,3.0
2025-11-01,老坛酸菜豆花,4.0
2025-11-21,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,8.0
2025-11-27,银针菇,3.0
2025-11-18,银针菇,2.0
2025-11-21,升级豆花烤鱼,27.0
2025-11-07,升级豆花烤鱼,23.0
2025-11-25,卤味豆干,5.0
2025-11-09,包浆豆腐,1.0
2025-11-24,藕片,1.0
2025-11-12,藕片,2.0
2025-11-19,藕片,2.0
2025-11-13,藕片,3.0
2025-11-05,醪糟冰汤圆,17.0
2025-11-22,醪糟冰汤圆,13.0
2025-11-15,卤味豆干,7.0
2025-11-22,醪糟冰汤圆,21.0
2025-11-27,升级豆花烤鱼,25.0
2025-11-12,升级豆花烤鱼,30.0
2025-11-09,醪糟冰汤圆,25.0
2025-11-19,卤味豆干,8.0
2025-11-04,藕片,3.0
2025-11-01,水晶粉（外卖）,1.0
2025-11-10,银针菇,8.0
2025-11-06,卤味豆干,6.0
2025-11-04,银针菇,2.0
2025-11-01,青椒豆花烤鱼（外卖）,2.0
2025-11-22,银针菇,14.0
2025-11-02,银针菇,3.0
2025-11-16,银针菇,9.0
2025-11-15,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-22,卤味豆干（外卖）,2.0
2025-11-08,青柠气泡,85.0
2025-11-05,银针菇,5.0
2025-11-18,醪糟冰汤圆,7.0
2025-11-22,酸菜豆花烤鱼（外卖）,7.0
2025-11-01,老坛酸菜,3.0
2025-11-02,银针菇,20.0
2025-11-25,大红灯笼味豆花黔鱼（外卖）,1.0
2025-11-28,包浆豆腐,14.0
2025-11-24,醪糟冰汤圆,6.0
2025-11-05,醪糟冰汤圆,14.0
2025-11-07,醪糟冰汤圆,14.0
2025-11-09,醪糟冰汤圆,24.0
2025-11-26,银针菇,5.0
2025-11-17,土豆片,4.0
2025-11-09,银针菇,8.0
2025-11-01,酸菜豆花烤鱼（外卖）,1.0
2025-11-11,包浆豆腐,5.0
2025-11-21,醪糟冰汤圆,13.0
2025-11-17,手工黑豆花（外卖）,3.0
2025-11-04,土豆片,7.0
2025-11-23,醪糟冰汤圆,14.0
2025-11-14,烤生蚝,5.0
2025-11-27,卤味豆干（外卖）,1.0
2025-11-28,包浆豆腐,41.0
2025-11-22,青柠气泡,3.0
2025-11-29,银针菇,3.0
2025-11-28,银针菇,10.0
2025-11-01,翡翠青椒豆花,5.0
2025-11-26,包浆豆腐,1.0
2025-11-19,烤鸡脚（外卖）,5.0
2025-11-03,土豆片,3.0
2025-11-09,藕片,3.0
2025-11-27,青柠气泡,4.0
2025-11-07,卤味豆干,8.0
2025-11-20,翡翠青椒,1.0
2025-11-01,银针菇,11.0
2025-11-19,银针菇,6.0
2025-11-09,烤生蚝,14.0
2025-11-25,黄金奶香烤面包,7.0
2025-11-13,青柠气泡,5.0
2025-11-01,卤味豆干,8.0
2025-11-27,藕片,4.0
2025-11-06,藕片,4.0
2025-11-14,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,16.0
2025-11-08,翡翠青椒,5.0
2025-11-06,藕片,12.0
2025-11-14,藕片,6.0
2025-11-02,烤生蚝,18.0
2025-11-17,银针菇,12.0
2025-11-19,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,18.0
2025-11-29,银针菇,7.0
2025-11-01,青笋+藕片（素菜搭配B）,1.0
2025-11-04,藕片,7.0
2025-11-29,醪糟冰汤圆,27.0
2025-11-06,醪糟冰汤圆,13.0
2025-11-07,银针菇,10.0
2025-11-14,银针菇,5.0
2025-11-19,手工黑豆花,4.0
2025-11-02,卤味豆干（外卖）,4.0
2025-11-02,醪糟冰汤圆,21.0
2025-11-23,椒麻鸡翅尖（外卖，份）,4.0
2025-11-12,卤味豆干（外卖）,1.0
2025-11-04,醪糟冰汤圆,7.0
2025-11-05,藕片,3.0
2025-11-17,醪糟冰汤圆,10.0
2025-11-01,藕片,4.0
2025-11-05,手工黑豆花（外卖）,1.0
2025-11-04,升级豆花烤鱼,19.0
2025-11-17,烤脑花,4.0
2025-11-09,卤味豆干（外卖）,3.0
2025-11-21,包浆豆腐,2.0
2025-11-16,银针菇,8.0
2025-11-12,醪糟冰汤圆,25.0
2025-11-12,青笋条,1.0
2025-11-08,翡翠青椒豆花,4.0
2025-11-02,青柠气泡,64.0
2025-11-22,老坛酸菜,3.0
2025-11-22,翡翠青椒豆花,2.0
2025-11-06,手工黑豆花（外卖）,1.0
2025-11-17,魔芋,8.0
2025-11-10,藕片,3.0
2025-11-23,卤味豆干（外卖）,5.0
2025-11-21,卤味豆干,4.0
2025-11-10,醪糟冰汤圆,10.0
2025-11-26,营养儿童餐,3.0
2025-11-20,醪糟冰汤圆,5.0
2025-11-03,烤生蚝,14.0
2025-11-26,青柠气泡,33.0
2025-11-21,银针菇,5.0
2025-11-05,手工黑豆花,2.0
2025-11-01,卤味豆干（外卖）,3.0
2025-11-25,卤味豆干（外卖）,3.0
2025-11-09,包浆豆腐,16.0
2025-11-15,烤生蚝,17.0
2025-11-02,梅子酒（半斤）,1.0
2025-11-08,梅子酒（半斤）,1.0
2025-11-23,升级豆花烤鱼,52.0
2025-11-10,藕片,9.0
2025-11-08,卤味豆干（外卖）,7.0
2025-11-11,梅子酒（半斤）,3.0
2025-11-22,黄金奶香烤面包,22.0
2025-11-13,卤味豆干,5.0
2025-11-21,藕片,3.0
2025-11-10,手工黑豆花（外卖）,2.0
2025-11-13,青柠气泡,42.0
2025-11-15,梅子酒（半斤）,5.0
2025-11-20,梅子酒（半斤）,4.0
2025-11-29,菠萝小油条,11.0
2025-11-06,烤生蚝,7.0
2025-11-02,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-12,藕片,8.0
2025-11-25,梅子酒（半斤）,3.0
2025-11-02,醪糟冰汤圆,12.0
2025-11-19,醪糟冰汤圆,6.0
2025-11-03,升级豆花烤鱼,27.0
2025-11-01,升级豆花烤鱼,52.0
2025-11-27,藕片,12.0
2025-11-03,银针菇,8.0
2025-11-26,藕片,7.0
2025-11-27,青柠气泡,41.0
2025-11-18,银针菇,5.0
2025-11-24,梅子酒（半斤）,5.0
2025-11-17,卤味豆干（外卖）,4.0
2025-11-30,匠匠家的面,26.0
2025-11-01,醪糟冰汤圆,21.0
2025-11-03,卤味豆干（外卖）,2.0
2025-11-17,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-17,包浆豆腐,11.0
2025-11-03,藕片,5.0
2025-11-22,青椒豆花烤鱼（外卖）,7.0
2025-11-19,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6.0
2025-11-25,银针菇,7.0
2025-11-01,青柠气泡,3.0
2025-11-10,卤味豆干（外卖）,2.0
2025-11-28,醪糟冰汤圆,6.0
2025-11-05,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5.0
2025-11-14,卤味豆干（外卖）,5.0
2025-11-17,手打柠檬,5.0
2025-11-26,烤生蚝,8.0
2025-11-22,青柠气泡,68.0
2025-11-23,酸菜豆花烤鱼（外卖）,4.0
2025-11-25,藕片,3.0
2025-11-15,娃娃菜（外卖）,1.0
2025-11-19,藕片,4.0
2025-11-08,烤生蚝,27.0
2025-11-06,卤味豆干（外卖）,2.0
2025-11-27,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3.0
2025-11-13,烤生蚝,13.0
2025-11-23,青柠气泡,71.0
2025-11-10,手打柠檬,5.0
2025-11-06,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3.0
2025-11-21,烤生蚝,9.0
2025-11-02,升级豆花烤鱼,56.0
2025-11-27,梅子酒（半斤）,4.0
2025-11-20,卤味豆干,1.0
2025-11-07,卤味豆干（外卖）,2.0
2025-11-17,烤鱿鱼须(2串起烤),5.0
2025-11-04,烤生蚝,3.0
2025-11-01,翡翠青椒,9.0
2025-11-26,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,3.0
2025-11-22,银针菇,4.0
2025-11-17,包浆豆腐,34.0
2025-11-21,银针菇,6.0
2025-11-29,卤味豆干（外卖）,2.0
2025-11-01,藕片,19.0
2025-11-09,青柠气泡,58.0
2025-11-25,银针菇,2.0
2025-11-23,银针菇,4.0
2025-11-08,包浆豆腐,1.0
2025-11-24,银针菇,1.0
2025-11-21,包浆豆腐,12.0
2025-11-13,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,18.0
2025-11-15,升级豆花烤鱼,57.0
2025-11-29,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-06,匠匠家的面,9.0
2025-11-20,老坛酸菜,1.0
2025-11-18,卤味豆干（外卖）,1.0
2025-11-24,手打柠檬,5.0
2025-11-23,银针菇,1.0
2025-11-01,包浆豆腐,2.0
2025-11-25,匠匠家的面,9.0
2025-11-07,青柠气泡,45.0
2025-11-18,梅子酒（半斤）,2.0
2025-11-16,烤生蚝,20.0
2025-11-21,包浆豆腐,1.0
2025-11-05,银针菇,6.0
2025-11-25,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-14,藕片,13.0
2025-11-03,拍黄瓜,1.0
2025-11-17,梅子酒（半斤）,3.0
2025-11-13,藕片,12.0
2025-11-27,包浆豆腐,1.0
2025-11-11,升级豆花烤鱼,30.0
2025-11-17,手打柠檬-花傲天同款,3.0
2025-11-23,老坛酸菜豆花,1.0
2025-11-22,包浆豆腐,1.0
2025-11-14,人气搭配（四川冷箭笋+土豆片+魔芋）,14.0
2025-11-08,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,28.0
2025-11-18,土豆片,4.0
2025-11-19,包浆豆腐,2.0
2025-11-22,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,14.0
2025-11-23,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-22,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10.0
2025-11-12,烤生蚝,12.0
2025-11-22,经典麻辣味豆花,17.0
2025-11-10,小份青椒味烤鱼（黑豆花）,1.0
2025-11-12,人气搭配（四川冷箭笋+土豆片+魔芋）,29.0
2025-11-07,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,26.0
2025-11-22,烤生蚝,10.0
2025-11-01,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-26,梅子酒（半斤）,5.0
2025-11-16,包浆豆腐,1.0
2025-11-10,梅子酒（半斤）,2.0
2025-11-04,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,16.0
2025-11-06,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,16.0
2025-11-20,烤生蚝,1.0
2025-11-09,拍黄瓜,6.0
2025-11-08,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-01,拍黄瓜,4.0
2025-11-16,梅子酒（半斤）,3.0
2025-11-13,升级豆花烤鱼,27.0
2025-11-12,人气搭配（四川冷箭笋+土豆片+魔芋）,15.0
2025-11-03,匠匠家的面,17.0
2025-11-30,匠匠家的面,39.0
2025-11-05,梅子酒（半斤）,2.0
2025-11-07,烤生蚝,10.0
2025-11-09,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,14.0
2025-11-22,翡翠青椒,13.0
2025-11-09,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10.0
2025-11-29,藕片,13.0
2025-11-14,醪糟冰汤圆,20.0
2025-11-08,藕片,1.0
2025-11-02,青柠气泡,1.0
2025-11-22,包浆豆腐,20.0
2025-11-08,经典麻辣豆花,18.0
2025-11-04,黄金奶香烤面包,10.0
2025-11-01,梅子酒（半斤）,4.0
2025-11-08,匠匠家的面,26.0
2025-11-26,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,11.0
2025-11-29,卤味豆干,2.0
2025-11-07,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-18,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,15.0
2025-11-26,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-11-04,卤味豆干（外卖）,1.0
2025-11-28,银针菇（外卖）,1.0
2025-11-29,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,14.0
2025-11-08,经典麻辣味豆花,24.0
2025-11-04,青柠气泡,3.0
2025-11-14,人气搭配（四川冷箭笋+土豆片+魔芋）,30.0
2025-11-06,拍黄瓜,5.0
2025-11-08,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10.0
2025-11-03,梅子酒（半斤）,2.0
2025-11-16,包浆豆腐,26.0
2025-11-21,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-15,包浆豆腐,2.0
2025-11-10,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,11.0
2025-11-13,卤味豆干（外卖）,1.0
2025-11-26,匠匠家的面,12.0
2025-11-25,烤五花（外卖）,10.0
2025-11-05,藕片,12.0
2025-11-18,青柠气泡,2.0
2025-11-20,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,17.0
2025-11-25,烤五花肉（5串）,1.0
2025-11-27,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,12.0
2025-11-21,包浆豆腐,51.0
2025-11-05,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-22,藕片,3.0
2025-11-06,梅子酒（半斤）,4.0
2025-11-04,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3.0
2025-11-29,匠匠家的面,28.0
2025-11-13,银针菇,8.0
2025-11-21,卤味豆干（外卖）,4.0
2025-11-01,匠匠家的面,28.0
2025-11-27,匠匠家的面,9.0
2025-11-28,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,12.0
2025-11-02,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,16.0
2025-11-24,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,8.0
2025-11-09,藕片,15.0
2025-11-01,蒜香味豆花,8.0
2025-11-03,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,10.0
2025-11-28,大红灯笼泡椒味豆花,1.0
2025-11-08,蒜香味,6.0
2025-11-01,烤生蚝,26.0
2025-11-19,青柠气泡,28.0
2025-11-14,四川冷箭笋,6.0
2025-11-01,青柠酸辣,1.0
2025-11-15,包浆豆腐,26.0
2025-11-25,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3.0
2025-11-05,红糖糍粑,1.0
2025-11-01,青柠气泡,69.0
2025-11-13,拍黄瓜,2.0
2025-11-23,梅子酒（半斤）,4.0
2025-11-28,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-19,梅子酒（半斤）,6.0
2025-11-18,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-26,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-19,银针菇,3.0
2025-11-24,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-08,匠匠家的面,18.0
2025-11-24,藕片,6.0
2025-11-22,银针菇（外卖）,3.0
2025-11-27,包浆豆腐,14.0
2025-11-29,银针菇（外卖）,2.0
2025-11-02,包浆豆腐,24.0
2025-11-24,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-11-19,烤生蚝,30.0
2025-11-21,匠匠家的面,9.0
2025-11-09,包浆豆腐,71.0
2025-11-28,烤生蚝,8.0
2025-11-18,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,7.0
2025-11-13,烤脑花,4.0
2025-11-26,包浆豆腐,1.0
2025-11-28,老坛酸菜,6.0
2025-11-18,藕片（外卖）,6.0
2025-11-29,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6.0
2025-11-04,匠匠家的面,11.0
2025-11-17,匠匠家的面,9.0
2025-11-24,包浆豆腐,9.0
2025-11-05,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,16.0
2025-11-14,拍黄瓜,6.0
2025-11-07,匠匠家的面,29.0
2025-11-22,青柠酸辣豆花,2.0
2025-11-12,匠匠家的面,13.0
2025-11-28,经典麻辣味豆花,18.0
2025-11-27,包浆豆腐,35.0
2025-11-04,青柠气泡,32.0
2025-11-07,梅子酒（半斤）,4.0
2025-11-12,卤味豆干+银针菇（素菜搭配C）,1.0
2025-11-02,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-11-19,匠匠家的面,7.0
2025-11-29,黄金奶香烤面包,19.0
2025-11-18,醪糟冰汤圆,6.0
2025-11-01,经典麻辣味豆花,18.0
2025-11-13,银针菇（外卖）,2.0
2025-11-26,藕片（外卖）,4.0
2025-11-12,经典麻辣豆花,6.0
2025-11-22,藕片,20.0
2025-11-01,青柠酸辣豆花,1.0
2025-11-03,青柠气泡,27.0
2025-11-05,藕片（外卖）,7.0
2025-11-09,藕片（外卖）,12.0
2025-11-12,梅子酒（半斤）,4.0
2025-11-02,包浆豆腐,2.0
2025-11-04,卤味豆干+银针菇（素菜搭配C）,2.0
2025-11-29,青柠气泡,3.0
2025-11-10,银针菇（外卖）,2.0
2025-11-08,蒜香味豆花,2.0
2025-11-01,包浆豆腐,79.0
2025-11-16,青柠气泡,64.0
2025-11-26,升级豆花烤鱼,25.0
2025-11-19,手打柠檬,3.0
2025-11-10,藕片（外卖）,13.0
2025-11-23,匠匠家的面,19.0
2025-11-08,包浆豆腐,29.0
2025-11-02,匠匠家的面,18.0
2025-11-27,藕片（外卖）,5.0
2025-11-01,藕片（外卖）,15.0
2025-11-02,银针菇（外卖）,2.0
2025-11-08,青柠酸辣,4.0
2025-11-18,烤生蚝,8.0
2025-11-20,匠匠家的面,14.0
2025-11-26,包浆豆腐,31.0
2025-11-18,包浆豆腐,2.0
2025-11-14,梅子酒（半斤）,8.0
2025-11-14,匠匠家的面,20.0
2025-11-26,卤味豆干（外卖）,2.0
2025-11-21,银针菇（外卖）,2.0
2025-11-03,包浆豆腐,11.0
2025-11-28,匠匠家的面,24.0
2025-11-21,匠匠家的面,12.0
2025-11-19,包浆豆腐,1.0
2025-11-25,升级豆花烤鱼,22.0
2025-11-02,匠匠家的面,26.0
2025-11-08,黄金奶香烤面包,25.0
2025-11-20,匠匠家的面,13.0
2025-11-26,烤脑花,5.0
2025-11-03,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,7.0
2025-11-10,拍黄瓜,3.0
2025-11-01,包浆豆腐,27.0
2025-11-25,藕片（外卖）,10.0
2025-11-03,藕片（外卖）,5.0
2025-11-25,醪糟冰汤圆,5.0
2025-11-22,升级豆花烤鱼,59.0
2025-11-20,升级豆花烤鱼,27.0
2025-11-18,包浆豆腐,10.0
2025-11-06,藕片（外卖）,8.0
2025-11-26,包浆豆腐,11.0
2025-11-12,藕片（外卖）,8.0
2025-11-04,包浆豆腐,8.0
2025-11-19,藕片（外卖）,4.0
2025-11-05,红糖小糍粑,12.0
2025-11-24,藕片（外卖）,3.0
2025-11-22,匠匠家的面,34.0
2025-11-18,藕片,8.0
2025-11-24,烤生蚝,11.0
2025-11-01,蒜香味,19.0
2025-11-19,拍黄瓜,4.0
2025-11-03,银针菇（外卖）,2.0
2025-11-14,银针菇（外卖）,3.0
2025-11-23,匠匠家的面,25.0
2025-11-17,拍黄瓜,4.0
2025-11-01,银针菇（外卖）,3.0
2025-11-25,烤五花肉,8.0
2025-11-10,匠匠家的面,12.0
2025-11-12,卤味豆干,5.0
2025-11-23,烤生蚝,18.0
2025-11-10,匠匠家的面,3.0
2025-11-01,青柠酸辣,3.0
2025-11-18,手工黑豆花,3.0
2025-11-08,藕片,18.0
2025-11-03,青柠气泡,2.0
2025-11-24,匠匠家的面,14.0
2025-11-22,经典麻辣豆花,62.0
2025-11-07,拍黄瓜,5.0
2025-11-07,银针菇（外卖）,2.0
2025-11-20,翡翠青椒豆花,1.0
2025-11-07,包浆豆腐,2.0
2025-11-14,藕片（外卖）,8.0
2025-11-17,烤生蚝,6.0
2025-11-28,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,11.0
2025-11-14,黄金奶香烤面包,18.0
2025-11-12,银针菇（外卖）,2.0
2025-11-23,银针菇（外卖）,3.0
2025-11-25,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,15.0
2025-11-23,青柠气泡,8.0
2025-11-24,青柠气泡,2.0
2025-11-05,椒麻鸡翅尖,25.0
2025-11-04,藕片（外卖）,10.0
2025-11-04,银针菇（外卖）,2.0
2025-11-20,蒜香味,1.0
2025-11-14,升级豆花烤鱼,28.0
2025-11-09,匠匠家的面,23.0
2025-11-18,青柠气泡,32.0
2025-11-30,匠匠家的面（外卖）,9.0
2025-11-22,梅子酒（半斤）,3.0
2025-11-13,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3.0
2025-11-19,醪糟冰汤圆,10.0
2025-11-19,银针菇（外卖）,1.0
2025-11-28,银针菇,7.0
2025-11-22,藕片（外卖）,17.0
2025-11-16,匠匠家的面,23.0
2025-11-24,包浆豆腐,2.0
2025-11-23,椒麻鸡翅尖,26.0
2025-11-21,青柠气泡,60.0
2025-11-02,包浆豆腐,58.0
2025-11-23,烤脑花,12.0
2025-11-08,银针菇（外卖）,4.0
2025-11-26,腐竹,2.0
2025-11-14,腐竹,2.0
2025-11-27,银针菇（外卖）,2.0
2025-11-08,腐竹,5.0
2025-11-29,大红灯笼泡椒味豆花,5.0
2025-11-17,腐竹,1.0
2025-11-19,腐竹,1.0
2025-11-11,腐竹,2.0
2025-11-25,腐竹,2.0
2025-11-19,腐竹,2.0
2025-11-23,黄金奶香烤面包,12.0
2025-11-21,黄金奶香烤面包,9.0
2025-11-08,包浆豆腐,64.0
2025-11-06,魔芋,4.0
2025-11-25,拍黄瓜,4.0
2025-11-17,魔芋（外卖）,6.0
2025-11-06,腐竹,5.0
2025-11-14,腐竹,5.0
2025-11-13,匠匠家的面,19.0
2025-11-19,包浆豆腐,12.0
2025-11-24,银针菇,2.0
2025-11-09,银针菇（外卖）,1.0
2025-11-12,小份麻辣味烤鱼（黑豆花）,3.0
2025-11-22,青柠酸辣,8.0
2025-11-01,大红灯笼味豆花黔鱼（外卖）,1.0
2025-11-29,藕片（外卖）,18.0
2025-11-14,匠匠家的面,21.0
2025-11-20,翡翠青椒,4.0
2025-11-01,魔芋,1.0
2025-11-16,福佳白4.5度,22.0
2025-11-19,升级豆花烤鱼,32.0
2025-11-03,包浆豆腐,2.0
2025-11-27,拍黄瓜,4.0
2025-11-16,银针菇（外卖）,3.0
2025-11-20,银针菇,3.0
2025-11-22,匠匠家的面,21.0
2025-11-02,拍黄瓜,6.0
2025-11-22,腐竹,2.0
2025-11-22,包浆豆腐,63.0
2025-11-26,拍黄瓜,3.0
2025-11-20,藕片,2.0
2025-11-14,魔芋,13.0
2025-11-16,腐竹,6.0
2025-11-24,青柠气泡,26.0
2025-11-12,腐竹,2.0
2025-11-13,醪糟冰汤圆,9.0
2025-11-13,黄金奶香烤面包,11.0
2025-11-08,烤脑花,5.0
2025-11-29,包浆豆腐,3.0
2025-11-21,藕片（外卖）,14.0
2025-11-27,匠匠家的面,15.0
2025-11-06,银针菇（外卖）,1.0
2025-11-01,经典麻辣豆花,50.0
2025-11-09,烤脑花,6.0
2025-11-27,包浆豆腐,1.0
2025-11-10,魔芋,7.0
2025-11-16,烤脑花,7.0
2025-11-16,醪糟冰汤圆,20.0
2025-11-22,大红灯笼泡椒味,4.0
2025-11-12,腐竹,1.0
2025-11-14,烤脑花,5.0
2025-11-25,烤脑花,4.0
2025-11-21,人气搭配（四川冷箭笋+土豆片+魔芋）,33.0
2025-11-17,银针菇（外卖）,1.0
2025-11-13,匠匠家的面,22.0
2025-11-16,升级豆花烤鱼,60.0
2025-11-07,包浆豆腐,44.0
2025-11-26,魔芋,6.0
2025-11-22,包浆豆腐,3.0
2025-11-30,青柠气泡,3.0
2025-11-26,魔芋,7.0
2025-11-30,卤味豆干,6.0
2025-11-12,四川冷箭笋,4.0
2025-11-23,老坛酸菜,6.0
2025-11-15,腐竹,4.0
2025-11-30,麻辣豆花黔鱼（外卖）,1.0
2025-11-01,烧椒烤茄子,9.0
2025-11-28,匠匠家的面,12.0
2025-11-20,大红灯笼泡椒味,2.0
2025-11-14,包浆豆腐,2.0
2025-11-23,包浆豆腐,2.0
2025-11-19,包浆豆腐,40.0
2025-11-08,魔芋,1.0
2025-11-03,魔芋,9.0
2025-11-18,腐竹,2.0
2025-11-14,红糖小糍粑,17.0
2025-11-20,拍黄瓜,1.0
2025-11-15,黄金奶香烤面包,32.0
2025-11-22,蒜香味豆花,7.0
2025-11-17,匠匠家的面,16.0
2025-11-21,青柠气泡,8.0
2025-11-28,翡翠青椒豆花,1.0
2025-11-16,青柠酸辣豆花,1.0
2025-11-14,老坛酸菜豆花,2.0
2025-11-03,黄金奶香烤面包,16.0
2025-11-25,腐竹,5.0
2025-11-29,老坛酸菜豆花,1.0
2025-11-03,包浆豆腐,34.0
2025-11-28,经典麻辣豆花,34.0
2025-11-24,烤脑花,6.0
2025-11-22,麻辣豆花烤鱼（外卖）,31.0
2025-11-06,青柠气泡,1.0
2025-11-03,银针菇,5.0
2025-11-08,大红灯笼泡椒味,1.0
2025-11-12,烤脑花,3.0
2025-11-16,包浆豆腐,65.0
2025-11-06,芝士烤红薯,25.0
2025-11-23,黑椒猪颈肉（2串起烤）,102.0
2025-11-12,魔芋,8.0
2025-11-28,大红灯笼泡椒味,8.0
2025-11-15,银针菇,1.0
2025-11-10,银针菇,4.0
2025-11-09,黄金奶香烤面包,23.0
2025-11-04,梅子酒（半斤）,1.0
2025-11-21,腐竹,2.0
2025-11-23,藕片,14.0
