日期,菜品,销量
2025-06-05,香脆鱼肚,4.0
2025-06-01,卤味豆干,15.0
2025-06-14,手工黑豆花（外卖）,3.0
2025-06-21,营养儿童餐,26.0
2025-06-11,手工黑豆花（外卖）,1.0
2025-06-12,青柠气泡,40.0
2025-06-02,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,26.0
2025-06-05,手工黑豆花（外卖）,2.0
2025-06-01,手工黑豆花（外卖）,3.0
2025-06-10,土豆片,22.0
2025-06-25,银针菇（外卖）,3.0
2025-06-08,青笋条,1.0
2025-06-08,青柠气泡,26.0
2025-06-09,手工黑豆花（外卖）,1.0
2025-06-29,杨枝甘露-花傲天同款,9.0
2025-06-18,手工黑豆花（外卖）,1.0
2025-06-24,土豆片,19.0
2025-06-19,土豆片,13.0
2025-06-05,碳烤小馒头(2串起烤),4.0
2025-06-29,青柠酸辣,3.0
2025-06-16,手工黑豆花（外卖）,1.0
2025-06-06,银针菇（外卖）,5.0
2025-06-10,乡村酥肉（外卖）,3.0
2025-06-22,土豆片,38.0
2025-06-27,手工黑豆花,4.0
2025-06-04,藕片（外卖）,6.0
2025-06-25,米饭,94.0
2025-06-10,手工黑豆花（外卖）,1.0
2025-06-25,土豆片,13.0
2025-06-08,手打柠檬,18.0
2025-06-06,老坛酸菜,2.0
2025-06-07,卤味豆干,7.0
2025-06-17,醪糟冰汤圆,25.0
2025-06-08,手打柠檬,2.0
2025-06-13,银针菇（外卖）,4.0
2025-06-24,拍黄瓜,2.0
2025-06-01,土豆片,32.0
2025-06-23,掌中宝（2串起烤）,20.0
2025-06-27,尽情撸串把把烧套餐（50串）(外卖),1.0
2025-06-08,手打柠檬-花傲天同款,13.0
2025-06-29,杨枝甘露,10.0
2025-06-10,青柠气泡,30.0
2025-06-29,银针菇,10.0
2025-06-10,青柠气泡,14.0
2025-06-29,土豆片（外卖）,72.0
2025-06-02,手工黑豆花（外卖）,2.0
2025-06-21,青柠酸辣,8.0
2025-06-17,青笋（外卖）,16.0
2025-06-04,手打柠檬-花傲天同款,4.0
2025-06-15,手工黑豆花,3.0
2025-06-23,卤味豆干,1.0
2025-06-08,卤味豆干,4.0
2025-06-09,银针菇（外卖）,3.0
2025-06-29,手工黑豆花（外卖）,10.0
2025-06-24,土豆片（外卖）,47.0
2025-06-23,魔芋,3.0
2025-06-16,土豆片,18.0
2025-06-24,手工黑豆花（外卖）,6.0
2025-06-11,手打柠檬,10.0
2025-06-08,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-04,四川冷箭笋,6.0
2025-06-21,翡翠青椒,3.0
2025-06-25,手工黑豆花,3.0
2025-06-17,青笋100g（外卖）,24.0
2025-06-08,青笋,13.0
2025-06-06,翡翠青椒,5.0
2025-06-01,土豆片,2.0
2025-06-21,烧椒烤茄子,16.0
2025-06-28,青柠气泡,52.0
2025-06-19,手打柠檬-花傲天同款,1.0
2025-06-25,银针菇,6.0
2025-06-23,土豆片,13.0
2025-06-24,手打柠檬-花傲天同款,1.0
2025-06-28,青柠气泡,33.0
2025-06-12,藕片,7.0
2025-06-12,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,7.0
2025-06-11,手打柠檬-花傲天同款,2.0
2025-06-20,青柠气泡,38.0
2025-06-28,土豆片,26.0
2025-06-12,藕片,3.0
2025-06-13,卤味豆干,3.0
2025-06-09,手工黑豆花90g（外卖）,12.0
2025-06-13,手工黑豆花（外卖）,5.0
2025-06-23,卤味豆干,7.0
2025-06-12,乡村酥肉,24.0
2025-06-29,杨枝甘露-花傲天同款,8.0
2025-06-28,土豆片,6.0
2025-06-07,青椒豆花烤鱼（外卖）,9.0
2025-06-18,卤味豆干,6.0
2025-06-14,土豆片,6.0
2025-06-22,土豆片（外卖）,58.0
2025-06-17,土豆片,16.0
2025-06-06,蒜香味,5.0
2025-06-30,醪糟冰汤圆,17.0
2025-06-14,土豆片,28.0
2025-06-29,青柠气泡,40.0
2025-06-16,银针菇,2.0
2025-06-07,卤肥肠,1.0
2025-06-03,土豆+四川冷箭笋+魔芋,17.0
2025-06-30,青柠气泡,51.0
2025-06-12,青柠气泡,17.0
2025-06-04,手工黑豆花,4.0
2025-06-01,土豆片（外卖）,46.0
2025-06-21,蒜香味,13.0
2025-06-24,乡村酥肉（外卖）,2.0
2025-06-19,手打柠檬,6.0
2025-06-27,土豆片,30.0
2025-06-19,拍黄瓜,5.0
2025-06-09,卤味豆干,5.0
2025-06-08,包浆豆腐,6.0
2025-06-16,手打柠檬,2.0
2025-06-08,醪糟冰汤圆,13.0
2025-06-03,土豆片,16.0
2025-06-04,魔芋,11.0
2025-06-06,土豆片,29.0
2025-06-09,香脆鱼肚（外卖）,2.0
2025-06-16,手打柠檬-花傲天同款,12.0
2025-06-28,手工黑豆花（外卖）,2.0
2025-06-02,手打柠檬,7.0
2025-06-10,土豆片（外卖）,26.0
2025-06-21,加勒比手撕烤鸡,24.0
2025-06-03,人气搭配（四川冷箭笋+土豆片+魔芋）,4.0
2025-06-30,醪糟冰汤圆,17.0
2025-06-17,青笋条,11.0
2025-06-02,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,14.0
2025-06-15,碳烤小馒头(2串起烤),20.0
2025-06-27,手打柠檬-花傲天同款,2.0
2025-06-02,手打柠檬-花傲天同款,1.0
2025-06-16,卤味豆干,2.0
2025-06-02,手打柠檬-花傲天同款,16.0
2025-06-02,烤鱿鱼须(2串起烤),27.0
2025-06-22,手工黑豆花（外卖）,5.0
2025-06-30,包浆豆腐,2.0
2025-06-13,卤味豆干,6.0
2025-06-08,碳烤小馒头(2串起烤),23.0
2025-06-08,醪糟冰汤圆,28.0
2025-06-03,手工黑豆花90g（外卖）,11.0
2025-06-06,手工黑豆花90g（外卖）,23.0
2025-06-03,人气搭配（四川冷箭笋+土豆片+魔芋）,1.0
2025-06-10,土豆片,9.0
2025-06-09,银针菇,5.0
2025-06-08,卤味豆干（外卖）,2.0
2025-06-05,手打柠檬-花傲天同款,3.0
2025-06-23,香脆鱼肚,1.0
2025-06-09,土豆片,20.0
2025-06-15,升级豆花烤鱼,57.0
2025-06-17,银针菇（外卖）,3.0
2025-06-06,凤梨烤牛肉,20.0
2025-06-27,碳烤小馒头(2串起烤),22.0
2025-06-06,豆花海鲈鱼,2.0
2025-06-21,碳烤小馒头(2串起烤),14.0
2025-06-25,碳烤小馒头(2串起烤),5.0
2025-06-27,椒麻鸡翅尖,17.0
2025-06-19,手打柠檬-花傲天同款,13.0
2025-06-03,碳烤小馒头(2串起烤),8.0
2025-06-17,手工黑豆花（外卖）,2.0
2025-06-10,卤味豆干,4.0
2025-06-15,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,30.0
2025-06-06,经典麻辣豆花,17.0
2025-06-19,手工黑豆花90g（外卖）,20.0
2025-06-15,魔芋,5.0
2025-06-28,土豆片（外卖）,69.0
2025-06-27,宜宾把把烧,22.0
2025-06-30,醪糟冰汤圆,2.0
2025-06-21,黔鱼,1.0
2025-06-06,豆花海鲈鱼,3.0
2025-06-24,手打柠檬-花傲天同款,12.0
2025-06-08,青笋（外卖）,23.0
2025-06-12,手工黑豆花90g（外卖）,23.0
2025-06-16,升级豆花烤鱼,30.0
2025-06-11,升级豆花烤鱼,17.0
2025-06-12,升级豆花烤鱼,21.0
2025-06-05,手打柠檬,2.0
2025-06-01,卤味豆干（外卖）,5.0
2025-06-11,土豆片,16.0
2025-06-15,土豆片,31.0
2025-06-14,升级豆花烤鱼,46.0
2025-06-02,卤味豆干,11.0
2025-06-17,酸辣毛豆,1.0
2025-06-01,水晶粉（外卖）,1.0
2025-06-23,手工黑豆花,2.0
2025-06-09,升级豆花烤鱼,22.0
2025-06-19,土豆片（外卖）,30.0
2025-06-27,菠萝小油条,11.0
2025-06-06,黑椒猪颈肉（2串起烤）,101.0
2025-06-15,魔芋,12.0
2025-06-11,碳烤小馒头(2串起烤),13.0
2025-06-15,尽情撸串把把烧套餐（50串）(外卖),1.0
2025-06-06,醪糟冰汤圆,4.0
2025-06-11,手工黑豆花90g（外卖）,21.0
2025-06-29,杨枝甘露,7.0
2025-06-12,乡村酥肉（外卖）,2.0
2025-06-02,银针菇,7.0
2025-06-07,卤味豆干（外卖）,6.0
2025-06-30,包浆豆腐,60.0
2025-06-19,土豆片,23.0
2025-06-16,卤味豆干,4.0
2025-06-03,土豆片（外卖）,13.0
2025-06-07,麻辣豆花烤鱼（外卖）,39.0
2025-06-03,升级豆花烤鱼,21.0
2025-06-21,青柠气泡,70.0
2025-06-10,碳烤小馒头(2串起烤),14.0
2025-06-13,升级豆花烤鱼,33.0
2025-06-18,青柠酸辣,3.0
2025-06-18,土豆片,14.0
2025-06-02,手打柠檬,5.0
2025-06-13,手工黑豆花90g（外卖）,31.0
2025-06-18,升级豆花烤鱼,21.0
2025-06-19,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-06-09,藕片,6.0
2025-06-14,水晶粉,1.0
2025-06-09,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21.0
2025-06-13,土豆片,18.0
2025-06-02,卤味豆干,3.0
2025-06-23,魔芋,7.0
2025-06-14,土豆片（外卖）,43.0
2025-06-23,魔芋（外卖）,4.0
2025-06-06,升级豆花烤鱼,41.0
2025-06-29,银针菇,8.0
2025-06-18,碳烤小馒头(2串起烤),7.0
2025-06-08,包浆豆腐,24.0
2025-06-17,碳烤小馒头(2串起烤),6.0
2025-06-05,烤五花肉,9.0
2025-06-09,土豆片（外卖）,21.0
2025-06-13,碳烤小馒头(2串起烤),16.0
2025-06-05,手打柠檬-花傲天同款,9.0
2025-06-18,手工黑豆花90g（外卖）,32.0
2025-06-06,醪糟冰汤圆,8.0
2025-06-17,醪糟冰汤圆,13.0
2025-06-09,四川冷箭笋,1.0
2025-06-18,手打柠檬,1.0
2025-06-20,银针菇,1.0
2025-06-03,水晶粉（外卖）,2.0
2025-06-24,卤味豆干,5.0
2025-06-15,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,15.0
2025-06-26,卤味豆干,3.0
2025-06-01,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,37.0
2025-06-01,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10.0
2025-06-06,土豆片（外卖）,42.0
2025-06-29,银针菇（外卖）,5.0
2025-06-26,卤味豆干,6.0
2025-06-09,烤鸡翅,5.0
2025-06-10,卤味豆干,5.0
2025-06-12,杨枝甘露-花傲天同款,5.0
2025-06-02,碳烤小馒头(2串起烤),20.0
2025-06-16,手工黑豆花90g（外卖）,12.0
2025-06-14,碳烤小馒头(2串起烤),22.0
2025-06-19,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,19.0
2025-06-27,手打柠檬,10.0
2025-06-19,升级豆花烤鱼,31.0
2025-06-11,手打柠檬-花傲天同款,13.0
2025-06-29,青柠酸辣豆花,5.0
2025-06-16,土豆片（外卖）,24.0
2025-06-23,水晶粉（外卖）,2.0
2025-06-09,土豆片,6.0
2025-06-14,水晶粉,3.0
2025-06-18,加勒比手撕烤鸡,16.0
2025-06-16,手打柠檬,7.0
2025-06-27,土豆片（外卖）,45.0
2025-06-08,匠匠家的面,28.0
2025-06-03,银针菇,5.0
2025-06-29,碳烤小馒头(2串起烤),17.0
2025-06-05,土豆片80g（外卖）,15.0
2025-06-13,匠匠家的面,14.0
2025-06-07,匠匠家的面,30.0
2025-06-27,椒麻鸡翅尖（外卖，份）,4.0
2025-06-16,酸辣毛豆,1.0
2025-06-18,手打柠檬-花傲天同款,2.0
2025-06-11,卤味豆干,1.0
2025-06-17,拍黄瓜,3.0
2025-06-19,碳烤小馒头(2串起烤),10.0
2025-06-02,凤梨烤牛肉,40.0
2025-06-05,加勒比手撕烤鸡,6.0
2025-06-16,酸辣毛豆,1.0
2025-06-23,卤味豆干（外卖）,2.0
2025-06-15,手打柠檬,1.0
2025-06-19,酸辣毛豆,1.0
2025-06-24,酸辣毛豆,1.0
2025-06-26,香脆鱼肚,2.0
2025-06-04,碳烤小馒头(2串起烤),14.0
2025-06-03,银针菇,5.0
2025-06-04,魔芋,3.0
2025-06-28,碳烤小馒头(2串起烤),21.0
2025-06-24,土豆片,8.0
2025-06-09,卤味豆干（外卖）,3.0
2025-06-30,烤鸡翅,19.0
2025-06-11,土豆片（外卖）,37.0
2025-06-04,魔芋（外卖）,5.0
2025-06-22,醪糟冰汤圆,9.0
2025-06-19,卤味豆干,2.0
2025-06-05,手工黑豆花90g（外卖）,15.0
2025-06-25,土豆片（外卖）,21.0
2025-06-10,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-06-03,卤味豆干,4.0
2025-06-21,香辣花甲,10.0
2025-06-06,土豆片,15.0
2025-06-26,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,23.0
2025-06-18,手打柠檬,10.0
2025-06-03,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,1.0
2025-06-05,醪糟冰汤圆,10.0
2025-06-16,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4.0
2025-06-29,青柠酸辣,5.0
2025-06-11,银针菇,5.0
2025-06-07,手打柠檬-花傲天同款,12.0
2025-06-10,升级豆花烤鱼,21.0
2025-06-01,升级豆花烤鱼,48.0
2025-06-27,水晶粉（外卖）,2.0
2025-06-15,宜宾把把烧,22.0
2025-06-26,手工黑豆花,3.0
2025-06-07,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,14.0
2025-06-02,烧椒烤茄子,22.0
2025-06-23,土豆片（外卖）,26.0
2025-06-15,醪糟冰汤圆,36.0
2025-06-13,酸辣毛豆,1.0
2025-06-10,手工黑豆花90g（外卖）,25.0
2025-06-27,包浆豆腐,1.0
2025-06-15,水晶粉（外卖）,2.0
2025-06-07,碳烤小馒头(2串起烤),33.0
2025-06-09,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,7.0
2025-06-28,酸辣毛豆,1.0
2025-06-29,青柠气泡,43.0
2025-06-27,手打柠檬-花傲天同款,4.0
2025-06-04,手工黑豆花90g（外卖）,22.0
2025-06-08,凤梨烤牛肉,41.0
2025-06-05,手打柠檬,4.0
2025-06-12,土豆片,19.0
2025-06-15,手打柠檬-花傲天同款,17.0
2025-06-07,水晶粉（外卖）,3.0
2025-06-13,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,32.0
2025-06-21,水晶粉（外卖）,3.0
2025-06-02,包浆豆腐,78.0
2025-06-02,青笋+藕片（素菜搭配B）,1.0
2025-06-15,土豆片（外卖）,74.0
2025-06-19,卤味豆干,4.0
2025-06-27,手工黑豆花（外卖）,4.0
2025-06-17,土豆片（外卖）,26.0
2025-06-21,青柠酸辣,1.0
2025-06-24,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-23,卤味豆干+银针菇（素菜搭配C）,2.0
2025-06-26,匠匠家的面,26.0
2025-06-23,香脆鱼肚（外卖）,1.0
2025-06-26,水晶粉（外卖）,3.0
2025-06-19,水晶粉（外卖）,2.0
2025-06-13,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6.0
2025-06-12,包浆豆腐,18.0
2025-06-27,土豆片,16.0
2025-06-04,四川冷箭笋（外卖）,2.0
2025-06-07,土豆片,40.0
2025-06-27,包浆豆腐,23.0
2025-06-24,手打柠檬,7.0
2025-06-25,土豆片,15.0
2025-06-20,青柠气泡,22.0
2025-06-03,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,20.0
2025-06-09,四川冷箭笋,5.0
2025-06-07,土豆片,6.0
2025-06-13,银针菇,4.0
2025-06-21,青柠气泡,43.0
2025-06-03,卤味豆干,1.0
2025-06-23,碳烤小馒头(2串起烤),13.0
2025-06-04,土豆+四川冷箭笋+魔芋,22.0
2025-06-12,水晶粉（外卖）,1.0
2025-06-25,手工黑豆花（外卖）,2.0
2025-06-11,银针菇,7.0
2025-06-12,烤羊肉串（2串起烤）,61.0
2025-06-05,杨枝甘露,1.0
2025-06-13,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-15,酸辣毛豆,1.0
2025-06-11,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,20.0
2025-06-07,手打柠檬-花傲天同款,6.0
2025-06-12,手工黑豆花,1.0
2025-06-01,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-27,包浆豆腐,3.0
2025-06-15,包浆豆腐,5.0
2025-06-10,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,24.0
2025-06-26,土豆片80g（外卖）,15.0
2025-06-11,水晶粉（外卖）,3.0
2025-06-20,土豆片,20.0
2025-06-20,水晶粉（外卖）,2.0
2025-06-11,卤味豆干,3.0
2025-06-09,藕片（外卖）,6.0
2025-06-04,人气搭配（四川冷箭笋+土豆片+魔芋）,11.0
2025-06-02,薯条,8.0
2025-06-16,水晶粉（外卖）,2.0
2025-06-30,青柠气泡,30.0
2025-06-05,升级豆花烤鱼,17.0
2025-06-13,土豆片（外卖）,32.0
2025-06-17,手工黑豆花90g（外卖）,22.0
2025-06-18,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,26.0
2025-06-01,青柠气泡,67.0
2025-06-30,包浆豆腐,12.0
2025-06-22,卤味豆干,3.0
2025-06-07,魔芋,8.0
2025-06-05,杨枝甘露-花傲天同款,5.0
2025-06-18,卤味豆干（外卖）,2.0
2025-06-24,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,27.0
2025-06-17,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5.0
2025-06-29,凤梨百香果绿茶,4.0
2025-06-16,碳烤小馒头(2串起烤),12.0
2025-06-16,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21.0
2025-06-21,加勒比手撕鸡（外卖）,5.0
2025-06-27,手打柠檬,1.0
2025-06-04,匠匠家的面,11.0
2025-06-10,烧椒烤茄子,5.0
2025-06-09,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,1.0
2025-06-24,碳烤小馒头(2串起烤),8.0
2025-06-23,土豆片,11.0
2025-06-11,土豆片,14.0
2025-06-26,手工黑豆花（外卖）,1.0
2025-06-02,银针菇（外卖）,3.0
2025-06-08,手打柠檬-花傲天同款,2.0
2025-06-29,升级豆花烤鱼,52.0
2025-06-22,水晶粉（外卖）,2.0
2025-06-18,银针菇,8.0
2025-06-17,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21.0
2025-06-23,手工黑豆花（外卖）,1.0
2025-06-06,青柠酸辣,1.0
2025-06-05,烤五花（外卖）,10.0
2025-06-02,包浆豆腐,2.0
2025-06-03,银针菇（外卖）,1.0
2025-06-23,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,15.0
2025-06-11,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3.0
2025-06-15,土豆片,5.0
2025-06-27,美好火腿肠,11.0
2025-06-08,包浆豆腐,62.0
2025-06-15,魔芋（外卖）,23.0
2025-06-18,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5.0
2025-06-25,包浆豆腐,1.0
2025-06-01,碳烤小馒头(2串起烤),47.0
2025-06-05,醪糟冰汤圆,6.0
2025-06-02,卤味豆干（外卖）,4.0
2025-06-07,匠匠家的面,18.0
2025-06-24,卤味豆干（外卖）,1.0
2025-06-18,土豆片（外卖）,36.0
2025-06-15,醪糟冰汤圆,14.0
2025-06-07,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5.0
2025-06-13,土豆片,19.0
2025-06-27,包浆豆腐,65.0
2025-06-09,青笋,7.0
2025-06-07,魔芋,3.0
2025-06-10,酸菜豆花烤鱼（外卖）,1.0
2025-06-04,升级豆花烤鱼,17.0
2025-06-17,升级豆花烤鱼,22.0
2025-06-12,酸辣毛豆,3.0
2025-06-26,碳烤小馒头(2串起烤),12.0
2025-06-06,烤鱿鱼须(2串起烤),8.0
2025-06-16,土豆片,14.0
2025-06-17,土豆片,13.0
2025-06-18,手打柠檬-花傲天同款,8.0
2025-06-07,包浆豆腐,21.0
2025-06-15,包浆豆腐,19.0
2025-06-02,烤生蚝,17.0
2025-06-22,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,34.0
2025-06-21,醪糟冰汤圆,48.0
2025-06-07,包浆豆腐,4.0
2025-06-12,卤味豆干,1.0
2025-06-06,水晶粉（外卖）,6.0
2025-06-17,水晶粉（外卖）,3.0
2025-06-27,魔芋,8.0
2025-06-03,醪糟冰汤圆,11.0
2025-06-21,蒜香味,6.0
2025-06-23,掌中宝（外卖）,24.0
2025-06-12,烤非遗豆干（外卖）,24.0
2025-06-10,卤味豆干（外卖）,3.0
2025-06-27,包浆豆腐,1.0
2025-06-18,银针菇,6.0
2025-06-02,升级豆花烤鱼,47.0
2025-06-24,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5.0
2025-06-29,包浆豆腐,1.0
2025-06-01,银针菇,12.0
2025-06-11,包浆豆腐,1.0
2025-06-05,烤生蚝,14.0
2025-06-09,碳烤小馒头(2串起烤),2.0
2025-06-13,匠匠家的面,24.0
2025-06-18,烧椒烤茄子,3.0
2025-06-16,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-02,包浆豆腐,34.0
2025-06-24,薯条,4.0
2025-06-17,翡翠青椒,4.0
2025-06-19,醪糟冰汤圆,12.0
2025-06-12,杨枝甘露-花傲天同款,1.0
2025-06-21,醪糟冰汤圆,16.0
2025-06-24,升级豆花烤鱼,20.0
2025-06-15,酸辣毛豆,3.0
2025-06-26,匠匠家的面,18.0
2025-06-29,醪糟冰汤圆,31.0
2025-06-03,卤味豆干（外卖）,4.0
2025-06-09,藕片,3.0
2025-06-14,青柠气泡,53.0
2025-06-19,醪糟冰汤圆,22.0
2025-06-06,碳烤小馒头(2串起烤),25.0
2025-06-02,醪糟冰汤圆,21.0
2025-06-24,芝士烤红薯,51.0
2025-06-11,银针菇（外卖）,3.0
2025-06-21,手打柠檬,3.0
2025-06-09,卤味豆干,2.0
2025-06-24,青柠气泡,1.0
2025-06-15,包浆豆腐,96.0
2025-06-19,包浆豆腐,1.0
2025-06-15,青柠气泡,73.0
2025-06-03,土豆片,12.0
2025-06-03,卤味豆干+银针菇（素菜搭配C）,2.0
2025-06-07,土豆片（外卖）,53.0
2025-06-29,芝士烤红薯,91.0
2025-06-17,豆花黔鱼,5.0
2025-06-12,藕片（外卖）,7.0
2025-06-16,醪糟冰汤圆,9.0
2025-06-01,麻辣豆花烤鱼（外卖）,28.0
2025-06-05,加勒比手撕鸡（外卖）,1.0
2025-06-13,凤梨百香果绿茶,11.0
2025-06-29,醪糟冰汤圆,11.0
2025-06-07,手打柠檬,9.0
2025-06-12,卤味豆干,6.0
2025-06-02,匠匠家的面,19.0
2025-06-18,土豆片,11.0
2025-06-26,香脆鱼肚（外卖）,2.0
2025-06-27,美好火腿肠,3.0
2025-06-11,醪糟冰汤圆,19.0
2025-06-20,银针菇,8.0
2025-06-21,手打柠檬-花傲天同款,5.0
2025-06-24,包浆豆腐,3.0
2025-06-24,醪糟冰汤圆,19.0
2025-06-02,藕片,8.0
2025-06-30,加勒比手撕烤鸡,22.0
2025-06-04,匠匠家的面,13.0
2025-06-10,银针菇,6.0
2025-06-29,烤生蚝,22.0
2025-06-24,青柠气泡,23.0
2025-06-09,青笋100g（外卖）,13.0
2025-06-24,醪糟冰汤圆,11.0
2025-06-21,青笋条,4.0
2025-06-11,烤生蚝,17.0
2025-06-16,匠匠家的面,17.0
2025-06-04,四川冷箭笋+银针菇（素菜搭配A）,1.0
2025-06-29,手打柠檬,1.0
2025-06-28,匠匠家的面,20.0
2025-06-26,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,2.0
2025-06-27,手工黑豆花90g（外卖）,20.0
2025-06-28,升级豆花烤鱼,47.0
2025-06-16,银针菇（外卖）,1.0
2025-06-19,青笋,13.0
2025-06-22,升级豆花烤鱼,45.0
2025-06-12,土豆片,10.0
2025-06-09,青笋（外卖）,12.0
2025-06-10,水晶粉（外卖）,1.0
2025-06-07,匠匠家的面（外卖）,17.0
2025-06-22,包浆豆腐,1.0
2025-06-29,手打柠檬-花傲天同款,3.0
2025-06-01,卤味豆干,5.0
2025-06-04,青柠气泡,26.0
2025-06-09,四川冷箭笋（外卖）,4.0
2025-06-02,匠匠家的面,24.0
2025-06-14,匠匠家的面,27.0
2025-06-29,包浆豆腐,29.0
2025-06-12,包浆豆腐,61.0
2025-06-06,包浆豆腐,1.0
2025-06-24,水晶粉,1.0
2025-06-25,包浆豆腐,1.0
2025-06-03,烤生蚝,4.0
2025-06-03,青柠气泡,20.0
2025-06-04,卤味豆干,5.0
2025-06-01,匠匠家的面,28.0
2025-06-05,老坛酸菜,1.0
2025-06-04,卤味豆干,3.0
2025-06-16,烤生蚝,8.0
2025-06-14,包浆豆腐,3.0
2025-06-26,卤味豆干（外卖）,4.0
2025-06-18,卤味豆干+银针菇（素菜搭配C）,1.0
2025-06-05,杨枝甘露-花傲天同款,3.0
2025-06-01,青柠气泡,43.0
2025-06-12,杨枝甘露,3.0
2025-06-11,卤味豆干（外卖）,6.0
2025-06-01,酸菜豆花烤鱼（外卖）,6.0
2025-06-10,银针菇,6.0
2025-06-16,包浆豆腐,19.0
2025-06-19,青柠气泡,30.0
2025-06-28,烤非遗豆干,7.0
2025-06-25,卤味豆干,1.0
2025-06-19,卤味豆干（外卖）,4.0
2025-06-02,藕片,13.0
2025-06-01,银针菇,6.0
2025-06-08,匠匠家的面（外卖）,6.0
2025-06-20,土豆片（外卖）,40.0
2025-06-30,匠匠家的面,17.0
2025-06-24,包浆豆腐,1.0
2025-06-29,匠匠家的面,17.0
2025-06-25,手工黑豆花90g（外卖）,24.0
2025-06-22,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,2.0
2025-06-03,匠匠家的面,10.0
2025-06-03,包浆豆腐,1.0
2025-06-22,碳烤小馒头(2串起烤),12.0
2025-06-08,薯条,7.0
2025-06-03,包浆豆腐,10.0
2025-06-11,匠匠家的面,14.0
2025-06-22,包浆豆腐,1.0
2025-06-23,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6.0
2025-06-19,包浆豆腐,20.0
2025-06-13,卤肥肠,1.0
2025-06-07,黑椒猪颈肉（2串起烤）,197.0
2025-06-07,魔芋（外卖）,26.0
2025-06-02,醪糟冰汤圆,18.0
2025-06-21,青笋,20.0
2025-06-05,豆花黔鱼,2.0
2025-06-19,匠匠家的面,12.0
2025-06-14,包浆豆腐,23.0
2025-06-12,土豆片（外卖）,21.0
2025-06-17,青柠气泡,35.0
2025-06-15,手打柠檬,9.0
2025-06-16,匠匠家的面,13.0
2025-06-24,包浆豆腐,52.0
2025-06-11,青笋,5.0
2025-06-28,匠匠家的面,22.0
2025-06-27,人气搭配（四川冷箭笋+土豆片+魔芋）,1.0
2025-06-24,水晶粉,2.0
2025-06-01,匠匠家的面,33.0
2025-06-16,包浆豆腐,54.0
2025-06-29,包浆豆腐,80.0
2025-06-02,青柠气泡,57.0
2025-06-27,魔芋,4.0
2025-06-07,青柠气泡,37.0
2025-06-10,芝士烤红薯,31.0
2025-06-11,包浆豆腐,49.0
2025-06-03,薯条,4.0
2025-06-11,包浆豆腐,14.0
2025-06-03,匠匠家的面,16.0
2025-06-23,匠匠家的面,7.0
2025-06-07,包浆豆腐,75.0
2025-06-17,四川冷箭笋,1.0
2025-06-07,烤羊肉串（2串起烤）,74.0
2025-06-28,酸菜豆花黔鱼（外卖）,1.0
2025-06-23,青柠气泡,13.0
2025-06-06,包浆豆腐,13.0
