日期,菜品,销量
2025-08-05,碳烤小馒头(2串起烤),21
2025-08-21,拍黄瓜,3
2025-08-26,银针菇,13
2025-08-11,碳烤小馒头(2串起烤),14
2025-08-05,拍黄瓜,7
2025-08-06,土豆片（外卖）,20
2025-08-01,土豆片（外卖）,27
2025-08-21,卤味豆干,3
2025-08-04,手工黑豆花（外卖）,2
2025-08-04,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,27
2025-08-30,醪糟冰汤圆,27
2025-08-01,卤味豆干,7
2025-08-06,手工黑豆花（外卖）,2
2025-08-18,土豆片,17
2025-08-13,青柠气泡,22
2025-08-03,卤味豆干,6
2025-08-22,手工黑豆花,1
2025-08-10,青柠气泡,40
2025-08-30,手打柠檬,14
2025-08-07,碳烤小馒头(2串起烤),11
2025-08-08,卤味豆干,10
2025-08-13,手工黑豆花（外卖）,1
2025-08-17,碳烤小馒头(2串起烤),12
2025-08-11,手工黑豆花（外卖）,2
2025-08-26,手工黑豆花（外卖）,2
2025-08-13,水晶粉（外卖）,1
2025-08-05,银针菇,14
2025-08-04,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5
2025-08-27,手打柠檬-花傲天同款,7
2025-08-20,碳烤小馒头(2串起烤),23
2025-08-03,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21
2025-08-11,拍黄瓜,3
2025-08-13,手打柠檬-花傲天同款,1
2025-08-01,薯条,13
2025-08-02,碳烤小馒头(2串起烤),32
2025-08-25,土豆片（外卖）,23
2025-08-09,青椒豆花烤鱼（外卖）,11
2025-08-09,升级豆花烤鱼,56
2025-08-13,手打柠檬-花傲天同款,9
2025-08-21,水晶粉（外卖）,1
2025-08-16,水晶粉（外卖）,3
2025-08-01,卤味豆干,3
2025-08-22,土豆片,14
2025-08-19,手工黑豆花（外卖）,2
2025-08-19,土豆片,21
2025-08-21,醪糟冰汤圆,12
2025-08-08,卤味豆干,2
2025-08-13,土豆片,13
2025-08-25,椒麻鸡翅尖（外卖，份）,5
2025-08-21,醪糟冰汤圆,9
2025-08-23,手工黑豆花（外卖）,4
2025-08-02,水晶粉（外卖）,5
2025-08-02,卤味豆干+银针菇（素菜搭配C）,1
2025-08-27,卤味豆干,7
2025-08-26,藕片（外卖）,7
2025-08-10,碳烤小馒头(2串起烤),16
2025-08-28,土豆片,18
2025-08-09,匠匠家的面,30
2025-08-09,翡翠青椒豆花,7
2025-08-02,卤味豆干,16
2025-08-25,手打柠檬-花傲天同款,2
2025-08-25,手打柠檬-花傲天同款,4
2025-08-28,碳烤小馒头(2串起烤),25
2025-08-21,醪糟冰汤圆,2
2025-08-21,碳烤小馒头(2串起烤),10
2025-08-05,水晶粉（外卖）,1
2025-08-03,卤味豆干,9
2025-08-24,碳烤小馒头(2串起烤),18
2025-08-03,青柠气泡,42
2025-08-12,人气搭配（四川冷箭笋+土豆片+魔芋）,27
2025-08-16,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,25
2025-08-08,土豆片,12
2025-08-09,薯条,12
2025-08-16,酸辣毛豆,2
2025-08-07,醪糟冰汤圆,2
2025-08-15,碳烤小馒头(2串起烤),16
2025-08-06,卤味豆干,2
2025-08-01,酸辣毛豆,2
2025-08-14,卤味豆干,9
2025-08-22,碳烤小馒头(2串起烤),22
2025-08-04,水晶粉（外卖）,3
2025-08-15,酸辣毛豆,1
2025-08-14,土豆片,21
2025-08-05,卤味豆干,3
2025-08-03,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,12
2025-08-26,土豆片,16
2025-08-07,醪糟冰汤圆,18
2025-08-09,四川冷箭笋,20
2025-08-28,手工黑豆花（外卖）,2
2025-08-13,土豆片（外卖）,26
2025-08-06,烤生蚝,16
2025-08-12,卤味豆干（外卖）,4
2025-08-30,水晶粉（外卖）,3
2025-08-06,魔芋,6
2025-08-06,卤味豆干,7
2025-08-24,酸辣毛豆,3
2025-08-21,卤味豆干,1
2025-08-10,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10
2025-08-16,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,10
2025-08-15,拍黄瓜,1
2025-08-07,卤味豆干,1
2025-08-30,醪糟冰汤圆,33
2025-08-27,卤味豆干+银针菇（素菜搭配C）,1
2025-08-10,包浆豆腐,2
2025-08-22,醪糟冰汤圆,2
2025-08-26,卤肥肠,1
2025-08-22,卤味豆干,6
2025-08-10,酸辣毛豆,1
2025-08-08,水晶粉,6
2025-08-01,水晶粉（外卖）,2
2025-08-11,水晶粉（外卖）,2
2025-08-04,青笋,6
2025-08-18,拍黄瓜,4
2025-08-27,土豆片,12
2025-08-24,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21
2025-08-14,醪糟冰汤圆,8
2025-08-02,拍黄瓜,5
2025-08-08,醪糟冰汤圆,16
2025-08-07,蒜香味豆花,1
2025-08-31,芝士烤红薯,78
2025-08-07,酸辣毛豆,1
2025-08-17,酸辣毛豆,1
2025-08-19,水晶粉（外卖）,1
2025-08-12,卤味豆干,3
2025-08-15,营养儿童餐,11
2025-08-09,匠匠家的面,31
2025-08-12,水晶粉（外卖）,2
2025-08-19,土豆片（外卖）,35
2025-08-07,醪糟冰汤圆,18
2025-08-12,包浆豆腐,1
2025-08-12,手工黑豆花（外卖）,3
2025-08-03,包浆豆腐,1
2025-08-03,青柠气泡,52
2025-08-05,土豆片,25
2025-08-10,卤味豆干+银针菇（素菜搭配C）,1
2025-08-21,土豆片,17
2025-08-17,水晶粉（外卖）,1
2025-08-20,手工黑豆花,10
2025-08-15,水晶粉（外卖）,5
2025-08-07,手打柠檬,9
2025-08-07,包浆豆腐,2
2025-08-10,水晶粉（外卖）,5
2025-08-12,土豆片,10
2025-08-31,乡村酥肉,34
2025-08-12,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4
2025-08-24,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,7
2025-08-06,土豆片,13
2025-08-18,水晶粉（外卖）,2
2025-08-07,卤味豆干,3
2025-08-31,匠匠家的面,38
2025-08-05,卤味豆干,6
2025-08-13,碳烤小馒头(2串起烤),8
2025-08-22,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5
2025-08-13,卤味豆干（外卖）,1
2025-08-29,水晶粉,1
2025-08-05,手打柠檬,38
2025-08-11,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3
2025-08-22,醪糟冰汤圆,21
2025-08-03,烧椒烤茄子,16
2025-08-07,酸辣毛豆,1
2025-08-12,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,16
2025-08-08,卤味豆干+银针菇（素菜搭配C）,2
2025-08-03,醪糟冰汤圆,17
2025-08-21,卤味豆干（外卖）,2
2025-08-18,醪糟冰汤圆,15
2025-08-07,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,25
2025-08-18,老坛酸菜豆花,3
2025-08-03,乡村酥肉,27
2025-08-03,醪糟冰汤圆,16
2025-08-11,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,21
2025-08-02,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,12
2025-08-03,加勒比手撕鸡（外卖）,6
2025-08-08,拍黄瓜,7
2025-08-15,手打柠檬,22
2025-08-07,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3
2025-08-31,烤生蚝,14
2025-08-27,醪糟冰汤圆,17
2025-08-08,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,29
2025-08-20,土豆片,20
2025-08-08,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,3
2025-08-05,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,24
2025-08-08,手打柠檬,39
2025-08-25,椒麻鸡翅尖,20
2025-08-20,手工黑豆花（外卖）,3
2025-08-13,银针菇,6
2025-08-09,碳烤小馒头(2串起烤),15
2025-08-03,卤味豆干+银针菇（素菜搭配C）,2
2025-08-14,酸辣毛豆,1
2025-08-01,土豆片,14
2025-08-29,碳烤小馒头(2串起烤),19
2025-08-07,手打柠檬,37
2025-08-11,手打柠檬,11
2025-08-29,水晶粉,7
2025-08-10,银针菇（外卖）,5
2025-08-27,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,19
2025-08-24,老坛酸菜豆花,2
2025-08-14,醪糟冰汤圆,12
2025-08-22,酸辣毛豆,1
2025-08-14,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,20
2025-08-15,烤羊肉串（2串起烤）,60
2025-08-29,升级豆花烤鱼,64
2025-08-21,手打柠檬,31
2025-08-06,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4
2025-08-20,醪糟冰汤圆,25
2025-08-04,蒜香味,3
2025-08-02,醪糟冰汤圆,33
2025-08-08,酸辣毛豆,1
2025-08-12,包浆豆腐,13
2025-08-12,包浆豆腐,1
2025-08-15,香辣花甲（外卖）,1
2025-08-07,卤味豆干+银针菇（素菜搭配C）,1
2025-08-21,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,19
2025-08-27,卤味豆干（外卖）,6
2025-08-24,魔芋,13
2025-08-10,青柠气泡,49
2025-08-22,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,31
2025-08-05,升级豆花烤鱼,32
2025-08-30,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,9
2025-08-04,老坛酸菜,2
2025-08-05,土豆+四川冷箭笋+魔芋,1
2025-08-27,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,7
2025-08-01,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,19
2025-08-06,银针菇,9
2025-08-11,醪糟冰汤圆,17
2025-08-01,卤味豆干（外卖）,3
2025-08-21,手打柠檬,13
2025-08-08,醪糟冰汤圆,27
2025-08-10,卤味豆干（外卖）,6
2025-08-21,升级豆花烤鱼,23
2025-08-03,卤味豆干（外卖）,4
2025-08-03,水晶粉（外卖）,1
2025-08-04,青笋（外卖）,20
2025-08-17,魔芋,15
2025-08-01,碳烤小馒头(2串起烤),14
2025-08-03,包浆豆腐,6
2025-08-02,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,33
2025-08-03,卤肥肠,1
2025-08-22,醪糟冰汤圆,17
2025-08-18,酸菜豆花烤鱼（外卖）,3
2025-08-09,人气搭配（四川冷箭笋+土豆片+魔芋）,36
2025-08-07,升级豆花烤鱼,33
2025-08-22,手打柠檬-花傲天同款,7
2025-08-27,醪糟冰汤圆,9
2025-08-24,酸菜豆花烤鱼（外卖）,5
2025-08-10,香脆鱼肚,2
2025-08-18,烤生蚝,7
2025-08-28,匠匠家的面,29
2025-08-03,包浆豆腐,70
2025-08-09,人气搭配（四川冷箭笋+土豆片+魔芋）,30
2025-08-21,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,8
2025-08-05,人气搭配（四川冷箭笋+土豆片+魔芋）,20
2025-08-16,匠匠家的面,26
2025-08-14,凤梨百香果绿茶,6
2025-08-23,手工黑豆花,5
2025-08-30,青柠气泡,53
2025-08-11,卤味豆干（外卖）,3
2025-08-14,升级豆花烤鱼,35
2025-08-02,醪糟冰汤圆,15
2025-08-05,卤味豆干+银针菇（素菜搭配C）,1
2025-08-21,青柠气泡,13
2025-08-24,土豆片,5
2025-08-14,烤生蚝,14
2025-08-05,薯条,7
2025-08-05,酸菜豆花烤鱼（外卖）,2
2025-08-15,升级豆花烤鱼,45
2025-08-29,卤肥肠,5
2025-08-05,手打柠檬,18
2025-08-12,人气搭配（四川冷箭笋+土豆片+魔芋）,8
2025-08-02,升级豆花烤鱼,54
2025-08-21,酸辣毛豆,5
2025-08-13,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,32
2025-08-15,手打柠檬,12
2025-08-22,拍黄瓜,4
2025-08-11,青柠气泡,18
2025-08-26,乡村酥肉,35
2025-08-26,藕片,11
2025-08-01,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,8
2025-08-27,手打柠檬,3
2025-08-19,碳烤小馒头(2串起烤),8
2025-08-07,烤生蚝,5
2025-08-16,碳烤小馒头(2串起烤),23
2025-08-26,乡村酥肉（外卖）,5
2025-08-27,升级豆花烤鱼,31
2025-08-13,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,5
2025-08-14,卤味豆干（外卖）,5
2025-08-18,升级豆花烤鱼,32
2025-08-18,翡翠青椒豆花,1
2025-08-12,包浆豆腐,44
2025-08-03,升级豆花烤鱼,69
2025-08-06,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,23
2025-08-16,匠匠家的面,25
2025-08-18,醪糟冰汤圆,12
2025-08-08,卤味豆干（外卖）,2
2025-08-07,包浆豆腐,17
2025-08-30,升级豆花烤鱼,71
2025-08-05,青椒豆花烤鱼（外卖）,3
2025-08-20,匠匠家的面,17
2025-08-02,酸辣毛豆,3
2025-08-31,升级豆花烤鱼,46
2025-08-31,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,13
2025-08-15,乡村酥肉,26
2025-08-13,银针菇,7
2025-08-20,麻辣烤鱼最佳搭配（卤味豆干+青笋条+土豆片）,17
2025-08-24,魔芋,3
2025-08-08,手打柠檬,13
2025-08-15,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,9
2025-08-02,青柠气泡,44
2025-08-03,翡翠青椒,7
2025-08-16,拍黄瓜,8
2025-08-04,青笋条,10
2025-08-10,青笋条,2
2025-08-31,匠匠家的面,23
2025-08-17,匠匠家的面,37
2025-08-30,碳烤小馒头(2串起烤),32
2025-08-24,包浆豆腐,1
2025-08-14,卤味豆干+银针菇（素菜搭配C）,1
2025-08-26,土豆片,19
2025-08-02,卤味豆干（外卖）,4
2025-08-22,青柠气泡,33
2025-08-05,包浆豆腐,2
2025-08-20,醪糟冰汤圆,14
2025-08-31,菠萝小油条,16
2025-08-09,醪糟冰汤圆,2
2025-08-05,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,4
2025-08-08,升级豆花烤鱼,35
2025-08-28,手打柠檬-花傲天同款,3
2025-08-10,包浆豆腐,69
2025-08-19,土豆片,13
2025-08-07,包浆豆腐,1
2025-08-07,青柠气泡,21
2025-08-14,凤梨百香果绿茶,1
2025-08-11,手打柠檬,21
2025-08-23,碳烤小馒头(2串起烤),22
2025-08-09,醪糟冰汤圆,28
2025-08-06,卤味豆干（外卖）,2
2025-08-14,手打柠檬,37
2025-08-07,包浆豆腐,48
2025-08-03,酸辣毛豆,1
2025-08-22,卤味豆干（外卖）,1
2025-08-09,四川冷箭笋（外卖）,10
2025-08-22,薯条,9
2025-08-25,银针菇,7
2025-08-14,青柠气泡,19
2025-08-28,拍黄瓜,5
2025-08-16,升级豆花烤鱼,59
2025-08-01,升级豆花烤鱼,39
2025-08-30,青柠气泡,48
2025-08-06,魔芋（外卖）,13
2025-08-27,青柠气泡,40
2025-08-17,魔芋,1
2025-08-13,升级豆花烤鱼,31
2025-08-10,美好火腿肠,1
2025-08-07,卤味豆干（外卖）,2
2025-08-14,手打柠檬,14
2025-08-28,银针菇,14
2025-08-03,蒜香味,6
2025-08-08,烤生蚝,14
2025-08-10,烤生蚝,17
2025-08-22,水晶粉,3
2025-08-09,醪糟冰汤圆,39
2025-08-28,人气搭配（四川冷箭笋+土豆片+魔芋）,26
2025-08-09,翡翠青椒,12
2025-08-22,升级豆花烤鱼,32
2025-08-24,包浆豆腐,1
2025-08-31,匠匠家的面（外卖）,17
2025-08-08,青柠气泡,32
2025-08-06,银针菇,11
2025-08-24,老坛酸菜,6
2025-08-22,青柠气泡,44
2025-08-18,青柠气泡,23
2025-08-06,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,13
2025-08-06,水晶粉（外卖）,3
2025-08-20,包浆豆腐,1
2025-08-26,碳烤小馒头(2串起烤),16
2025-08-19,匠匠家的面,28
2025-08-18,经典麻辣味豆花,24
2025-08-17,烤生蚝,22
2025-08-16,包浆豆腐,6
2025-08-22,水晶粉,4
2025-08-20,烤生蚝,16
2025-08-27,烤生蚝,4
2025-08-02,青柠气泡,66
2025-08-23,匠匠家的面,29
2025-08-16,包浆豆腐,1
2025-08-06,升级豆花烤鱼,27
2025-08-21,薯条,4
2025-08-04,升级豆花烤鱼,24
2025-08-03,老坛酸菜,2
2025-08-30,烤生蚝,21
2025-08-10,升级豆花烤鱼,53
2025-08-24,魔芋（外卖）,19
2025-08-04,蒜香味豆花,5
2025-08-18,手打柠檬,36
2025-08-20,美好火腿肠,10
2025-08-09,酸菜豆花烤鱼（外卖）,5
2025-08-27,青柠气泡,21
2025-08-14,匠匠家的面,19
2025-08-24,包浆豆腐,15
2025-08-10,酸辣毛豆,1
2025-08-08,老坛酸菜豆花,2
2025-08-12,匠匠家的面,14
2025-08-17,升级豆花烤鱼,59
2025-08-05,包浆豆腐,15
2025-08-17,包浆豆腐,3
2025-08-21,包浆豆腐,18
2025-08-31,乡村酥肉（外卖）,4
2025-08-30,包浆豆腐,3
2025-08-09,匠匠家的面（外卖）,14
2025-08-18,手打柠檬,6
2025-08-21,青柠气泡,34
2025-08-13,手打柠檬,39
2025-08-31,经典麻辣味豆花,8
2025-08-16,包浆豆腐,22
2025-08-17,魔芋（外卖）,17
2025-08-01,匠匠家的面,17
2025-08-02,包浆豆腐,2
2025-08-03,匠匠家的面,20
2025-08-18,老坛酸菜,3
2025-08-10,包浆豆腐,25
2025-08-18,包浆豆腐,1
2025-08-04,翡翠青椒,5
2025-08-08,包浆豆腐,1
2025-08-25,土豆片,11
2025-08-03,经典麻辣豆花,12
2025-08-03,匠匠家的面,35
2025-08-11,匠匠家的面,10
2025-08-30,匠匠家的面,32
2025-08-08,青柠气泡,46
2025-08-11,青柠气泡,32
2025-08-07,匠匠家的面,12
2025-08-03,乡村酥肉（外卖）,7
2025-08-09,老坛酸菜,2
2025-08-05,包浆豆腐,53
2025-08-13,土豆片,19
2025-08-21,匠匠家的面,17
2025-08-16,黑椒猪颈肉（2串起烤）,174
2025-08-22,包浆豆腐,3
2025-08-20,包浆豆腐,14
2025-08-14,烤非遗豆干,5
2025-08-22,手打柠檬,18
2025-08-23,匠匠家的面,38
2025-08-02,匠匠家的面,41
2025-08-04,黑椒猪颈肉（2串起烤）,100
2025-08-21,包浆豆腐,46
2025-08-11,匠匠家的面,26
2025-08-12,匠匠家的面,24
2025-08-25,美好火腿肠,10
2025-08-11,包浆豆腐,10
2025-08-08,包浆豆腐,3
2025-08-20,包浆豆腐,58
2025-08-16,醪糟冰汤圆,20
2025-08-22,匠匠家的面,18
2025-08-22,卤味豆干,1
2025-08-13,银针菇（外卖）,2
2025-08-18,青椒豆花烤鱼（外卖）,2
2025-08-11,包浆豆腐,1
2025-08-03,人气搭配（四川冷箭笋+土豆片+魔芋）,40
2025-08-30,匠匠家的面,37
2025-08-30,包浆豆腐,101
2025-08-03,人气搭配（四川冷箭笋+土豆片+魔芋）,15
2025-08-22,手打柠檬,17
2025-08-29,银针菇,13
2025-08-06,魔芋,10
2025-08-03,包浆豆腐,21
2025-08-11,升级豆花烤鱼,16
2025-08-30,酸辣毛豆,1
2025-08-27,包浆豆腐,14
2025-08-24,烤生蚝,37
2025-08-08,匠匠家的面,12
2025-08-16,匠匠家的面（外卖）,10
2025-08-27,手打柠檬,30
2025-08-15,匠匠家的面,30
2025-08-20,匠匠家的面（外卖）,7
2025-08-28,升级豆花烤鱼,45
2025-08-19,升级豆花烤鱼,31
2025-08-22,包浆豆腐,14
2025-08-18,匠匠家的面,23
2025-08-31,经典麻辣豆花,26
2025-08-29,美好火腿肠,5
2025-08-27,包浆豆腐,3
2025-08-31,烤鸡翅,44
2025-08-18,青柠气泡,40
2025-08-06,手打柠檬,35
2025-08-27,匠匠家的面,15
2025-08-11,包浆豆腐,57
2025-08-08,薯条,6
2025-08-18,包浆豆腐,2
2025-08-28,醪糟冰汤圆,17
2025-08-09,卤味豆干+银针菇（素菜搭配C）,1
2025-08-14,青柠气泡,38
2025-08-29,匠匠家的面,28
2025-08-12,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,4
2025-08-01,美好火腿肠,1
2025-08-27,拍黄瓜,4
2025-08-29,银针菇,5
2025-08-28,醪糟冰汤圆,14
2025-08-30,椒麻鸡翅尖（外卖，份）,3
2025-08-31,烤鸡翅,6
2025-08-18,梅子酒（三两）,4
2025-08-24,梅子酒（三两）,4
2025-08-30,包浆豆腐,31
2025-08-12,梅子酒（三两）,1
2025-08-29,梅子酒（三两）,1
2025-08-25,梅子酒（三两）,2
2025-08-19,梅子酒（三两）,3
2025-08-02,匠匠家的面,23
2025-08-11,梅子酒（三两）,2
2025-08-26,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,12
2025-08-16,醪糟冰汤圆,26
2025-08-10,青笋（外卖）,43
2025-08-25,手打柠檬,17
2025-08-15,乡村酥肉（外卖）,2
2025-08-20,薯条,12
2025-08-28,人气搭配（四川冷箭笋+土豆片+魔芋）,17
2025-08-08,匠匠家的面,28
2025-08-20,烤非遗豆干,4
2025-08-05,人气搭配（四川冷箭笋+土豆片+魔芋）,9
2025-08-21,梅子酒（三两）,3
2025-08-20,麻辣烤鱼灵魂搭配（卤豆干+青笋条+土豆片）,6
2025-08-31,蒜香味豆花,3
2025-08-24,麻辣烤鱼肥肠组合（青笋+卤肥肠+土豆片）,12
2025-08-30,老坛酸菜豆花,4
2025-08-10,青笋,27
2025-08-05,匠匠家的面,17
2025-08-22,包浆豆腐,72
2025-08-27,梅子酒（三两）,4
2025-08-17,匠匠家的面（外卖）,9
2025-08-28,匠匠家的面,32
2025-08-24,匠匠家的面,34
2025-08-13,卤肥肠,2
2025-08-16,烤羊肉串（2串起烤）,111
2025-08-10,拍黄瓜,5
2025-08-18,包浆豆腐,10
2025-08-08,酸菜豆花烤鱼（外卖）,3
2025-08-23,升级豆花烤鱼,57
2025-08-26,升级豆花烤鱼,22
2025-08-14,烧椒烤茄子,9
2025-08-18,翡翠青椒,11
2025-08-31,海鲈鱼,1
2025-08-31,四川冷箭笋+银针菇（素菜搭配A）,3
2025-08-09,经典麻辣味豆花,30
2025-08-10,匠匠家的面,27
2025-08-28,梅子酒（三两）,1
2025-08-24,包浆豆腐,72
2025-08-14,梅子酒（三两）,1
2025-08-16,包浆豆腐,72
2025-08-06,银针菇（外卖）,1
2025-08-28,匠匠家的面（外卖）,4
2025-08-17,包浆豆腐,24
2025-08-07,青柠气泡,34
2025-08-01,腐竹,1
2025-08-10,腐竹,2
2025-08-05,宜宾把把烧,13
2025-08-19,烤生蚝,7
2025-08-11,醪糟冰汤圆,11
2025-08-01,醪糟冰汤圆,29
2025-08-19,匠匠家的面,25
2025-08-25,杨枝甘露,9
2025-08-03,梅子酒（三两）,4
2025-08-01,匠匠家的面（外卖）,14
2025-08-20,腐竹,2
2025-08-02,包浆豆腐,74
2025-08-30,酸菜豆花烤鱼（外卖）,5
2025-08-25,美好火腿肠（外卖）,3
2025-08-10,美好火腿肠,15
2025-08-14,腐竹,3
2025-08-21,老坛酸菜豆花,3
2025-08-18,包浆豆腐,61
2025-08-29,青柠气泡,51
2025-08-19,腐竹,1
2025-08-28,腐竹,1
2025-08-12,腐竹,2
2025-08-06,腐竹,4
2025-08-21,黑椒猪颈肉（2串起烤）,71
2025-08-27,包浆豆腐,63
2025-08-02,魔芋,3
2025-08-25,美好火腿肠,4
2025-08-28,老坛酸菜豆花,2
2025-08-04,碳烤小馒头(2串起烤),7
2025-08-18,经典麻辣豆花,30
2025-08-17,青笋,20
2025-08-19,匠匠家的面（外卖）,6
2025-08-31,黑椒猪颈肉（2串起烤）,142
2025-08-16,烤生蚝,27
2025-08-03,腐竹,2
2025-08-26,青柠气泡,30
2025-08-11,腐竹,4
2025-08-17,手工黑豆花,4
2025-08-17,包浆豆腐,82
2025-08-25,杨枝甘露-花傲天同款,3
2025-08-19,包浆豆腐,1
2025-08-18,青柠酸辣豆花,2
2025-08-16,梅子酒（三两）,3
2025-08-08,翡翠青椒豆花,4
2025-08-17,梅子酒（三两）,4
2025-08-26,腐竹,6
2025-08-20,匠匠家的面,25
2025-08-22,匠匠家的面,32
2025-08-05,匠匠家的面（外卖）,1
2025-08-11,腐竹,1
2025-08-30,梅子酒（三两）,5
2025-08-02,腐竹,3
2025-08-03,魔芋,1
2025-08-28,酸菜豆花烤鱼（外卖）,2
2025-08-18,人气搭配（四川冷箭笋+土豆片+魔芋）,23
2025-08-21,腐竹,1
2025-08-06,青柠气泡,31
2025-08-26,青柠气泡,33
2025-08-29,青柠气泡,47
2025-08-05,青笋,14
2025-08-08,包浆豆腐,60
2025-08-11,卤味豆干,3
2025-08-15,梅子酒（三两）,6
2025-08-31,蒜香味,9
2025-08-17,青笋条,5
2025-08-22,黑椒猪颈肉（2串起烤）,73
2025-08-02,包浆豆腐,21
2025-08-15,匠匠家的面,20
2025-08-05,匠匠家的面,28
2025-08-01,美好火腿肠,4
2025-08-14,匠匠家的面,31
2025-08-19,银针菇,6
2025-08-03,四川冷箭笋+银针菇（素菜搭配A）,1
2025-08-12,腐竹,9
2025-08-06,手打柠檬,7
2025-08-11,魔芋,4
2025-08-29,美好火腿肠（外卖）,5
2025-08-04,翡翠青椒豆花,1
2025-08-16,四川冷箭笋,3
2025-08-09,梅子酒（三两）,3
2025-08-26,手打柠檬-花傲天同款,5
2025-08-26,手打柠檬-花傲天同款,1
2025-08-16,青柠气泡,44
2025-08-05,梅子酒（三两）,4
2025-08-29,青笋,24
2025-08-23,烤生蚝,23
2025-08-30,椒麻鸡翅尖,50
2025-08-01,匠匠家的面,15
2025-08-31,经典麻辣味豆花,38
2025-08-20,红糖糍粑,14
2025-08-12,升级豆花烤鱼,32
2025-08-02,魔芋,13
2025-08-13,腐竹,3
2025-08-09,经典麻辣豆花,56
2025-08-26,包浆豆腐,3
2025-08-23,腐竹,10
2025-08-19,包浆豆腐,17
2025-08-06,老坛酸菜,3
2025-08-25,腐竹,4
2025-08-03,魔芋,13
2025-08-17,匠匠家的面,19
2025-08-03,青柠酸辣,3
2025-08-01,醪糟冰汤圆,20
2025-08-20,魔芋,5
2025-08-04,腐竹,6
2025-08-04,包浆豆腐,2
2025-08-03,芝士烤红薯,60
2025-08-09,蒜香味豆花,8
2025-08-23,匠匠家的面（外卖）,15
2025-08-08,包浆豆腐,25
2025-08-08,青椒豆花烤鱼（外卖）,6
2025-08-25,银针菇,4
2025-08-14,烧椒烤茄子,6
2025-08-24,腐竹,5
2025-08-02,青笋条,5
2025-08-23,梅子酒（三两）,2
2025-08-15,匠匠家的面（外卖）,7
2025-08-13,魔芋,9
2025-08-02,梅子酒（三两）,6
2025-08-14,魔芋,6
2025-08-20,人气搭配（四川冷箭笋+土豆片+魔芋）,34
2025-08-09,包浆豆腐,22
2025-08-04,腐竹,2
2025-08-18,麻辣豆花烤鱼（外卖）,18
2025-08-06,青柠气泡,21
2025-08-26,腐竹,2
2025-08-19,包浆豆腐,64
2025-08-24,匠匠家的面,26
2025-08-16,四川冷箭笋+银针菇（素菜搭配A）,2
2025-08-31,蒜香味豆花,5
2025-08-15,菠萝小油条,12
2025-08-10,匠匠家的面,22
2025-08-18,蒜香味豆花,6
2025-08-21,酸菜豆花烤鱼（外卖）,7
2025-08-19,魔芋,5
2025-08-22,腐竹,3
2025-08-16,青柠气泡,55
2025-08-01,腐竹,13
2025-08-30,黑椒猪颈肉（2串起烤）,213
2025-08-17,青笋（外卖）,32
2025-08-09,腐竹,7
2025-08-30,匠匠家的面（外卖）,13
2025-08-20,梅子酒（三两）,1
2025-08-29,匠匠家的面,29
