日期,菜品,销量
2025-05-30 13:31:39,Iced Tea,2
2025-05-09 21:14:10,Double Cheeseburger Combo,1
2025-06-22 20:44:10,Double Cheeseburger,1
2025-06-29 01:14:05,Cheeseburger,2
2025-07-16 21:06:21,Chicken Sandwich Combo,1
2025-05-02 14:12:04,Spicy Chicken Sandwich,1
2025-07-25 11:22:27,Cheeseburger Combo,1
2025-05-24 11:33:27,Latte,1
2025-07-28 12:46:52,Chicken Sandwich,1
2025-05-13 19:10:20,Veggie Burger,1
2025-06-10 11:31:55,French Fries,2
2025-06-01 20:42:31,Double Cheeseburger Combo,1
2025-07-22 16:31:01,Ice Cream Cone,1
2025-04-19 23:16:58,Spicy Chicken Sandwich,1
2025-05-14 12:29:43,Chicken Sandwich Combo,1
2025-05-17 11:03:16,Double Cheeseburger Combo,2
2025-06-10 11:15:51,Bottled Water,2
2025-06-17 10:19:19,Hash Browns,1
2025-06-11 14:26:29,Soft Drink (Medium),1
2025-06-20 19:25:42,French Fries,1
2025-05-27 10:32:47,Breakfast Burrito,1
2025-08-09 06:38:56,Hash Browns,1
2025-04-22 17:39:07,Chicken Nuggets (10pc),2
2025-06-20 16:44:51,Onion Rings,1
2025-06-11 01:17:00,Soft Drink (Large),3
2025-05-04 11:59:25,Soft Drink (Small),2
2025-04-25 16:04:02,French Fries,3
2025-06-21 21:59:04,Cheeseburger,1
2025-07-15 13:31:28,Double Cheeseburger Combo,1
2025-06-18 11:21:11,Spicy Chicken Combo,1
2025-06-22 11:36:05,Double Cheeseburger,1
2025-07-20 20:04:34,Onion Rings,1
2025-06-28 10:08:13,Chicken Nuggets (6pc),2
2025-06-17 22:56:35,Onion Rings,1
2025-05-01 06:34:38,Coffee,1
2025-06-27 14:58:03,Cheeseburger,1
2025-06-14 06:18:02,Bottled Water,1
2025-04-22 19:28:45,Chicken Sandwich Combo,1
2025-04-15 06:53:33,Hash Browns,1
2025-07-02 15:03:17,Chicken Nuggets (6pc),1
2025-04-15 20:59:53,Chicken Sandwich Combo,1
2025-04-11 21:27:36,Spicy Chicken Sandwich,1
2025-05-28 14:02:39,Chicken Sandwich,1
2025-06-09 23:26:03,Bottled Water,1
2025-05-18 10:11:43,Latte,1
2025-06-26 15:04:32,French Fries,1
2025-06-18 13:30:18,Cheeseburger,2
2025-05-27 11:42:46,Chicken Sandwich Combo,1
2025-06-03 14:20:17,Chicken Nuggets (10pc),2
2025-06-25 11:58:23,Cheeseburger Combo,1
2025-07-04 11:20:07,Chicken Nuggets (6pc),1
2025-07-24 18:53:27,Cheeseburger,1
2025-05-23 15:46:02,Ice Cream Cone,1
2025-04-17 05:37:37,Sausage Biscuit,2
2025-06-21 13:48:11,Chicken Nuggets (10pc),2
2025-07-12 12:18:58,Double Cheeseburger,1
2025-08-06 20:13:18,Spicy Chicken Combo,2
2025-07-05 18:22:51,Spicy Chicken Combo,1
2025-04-30 20:12:53,Chicken Sandwich Combo,1
2025-05-20 05:33:54,Sausage Biscuit,1
2025-04-19 20:42:31,Chicken Sandwich Combo,1
2025-06-26 17:25:45,Brownie,1
2025-06-30 11:25:51,Ice Cream Cone,1
2025-05-23 00:08:38,Cheeseburger,1
2025-04-24 01:55:45,Milkshake,1
2025-07-04 07:01:14,Egg Muffin,1
2025-04-25 09:38:58,Coffee,1
2025-07-03 14:05:14,Cheeseburger Combo,1
2025-08-06 11:49:14,Coffee,1
2025-04-24 14:33:46,Cheeseburger,1
2025-04-30 21:34:31,Veggie Burger,1
2025-07-19 19:28:55,Cheeseburger Combo,1
2025-05-23 13:36:41,Spicy Chicken Combo,2
2025-05-10 08:00:20,Egg Muffin,1
2025-04-18 15:22:40,French Fries,1
2025-07-05 19:16:36,Chicken Sandwich Combo,1
2025-07-13 18:59:51,Cheeseburger Combo,1
2025-06-20 11:49:24,Side Salad,1
2025-05-13 13:43:07,Spicy Chicken Sandwich,1
2025-04-12 11:12:28,Chicken Sandwich Combo,2
2025-05-11 00:17:40,Cheeseburger,1
2025-05-23 12:45:47,Cheeseburger,1
2025-05-15 13:57:45,Spicy Chicken Combo,1
2025-06-14 05:17:38,Egg Muffin,1
2025-07-17 18:11:20,Double Cheeseburger Combo,1
2025-05-07 19:19:03,Spicy Chicken Sandwich,1
2025-05-03 14:53:40,Chicken Nuggets (10pc),1
2025-05-06 13:05:32,Cheeseburger Combo,1
2025-07-27 13:55:57,Spicy Chicken Sandwich,1
2025-05-08 16:30:53,Iced Tea,1
2025-08-06 12:32:10,Soft Drink (Medium),3
2025-06-12 21:10:29,French Fries,1
2025-06-26 11:30:35,Chicken Nuggets (10pc),2
2025-05-08 21:38:25,Spicy Chicken Combo,1
2025-05-19 19:08:31,Cheeseburger Combo,1
2025-05-14 09:53:06,Coffee,2
2025-08-03 13:27:16,French Fries,2
2025-06-27 10:37:16,Coffee,1
2025-08-06 20:11:18,Veggie Burger,1
2025-07-05 13:29:44,Chicken Nuggets (10pc),2
2025-05-09 11:21:59,Veggie Burger,1
2025-06-01 15:44:51,French Fries,2
2025-08-07 14:42:08,Double Cheeseburger Combo,1
2025-06-28 17:24:30,Onion Rings,1
2025-05-21 01:35:22,French Fries,2
2025-07-04 21:15:24,Chicken Sandwich Combo,1
2025-06-25 12:26:57,Veggie Burger,2
2025-06-13 19:59:55,Chicken Sandwich Combo,1
2025-05-23 10:38:36,Latte,1
2025-04-23 19:29:23,Cheeseburger Combo,1
2025-06-11 18:51:38,French Fries,2
2025-06-02 18:45:49,Spicy Chicken Combo,2
2025-04-23 07:48:52,Coffee,1
2025-05-05 20:21:18,Cheeseburger Combo,1
2025-07-20 00:30:45,Onion Rings,1
2025-06-05 14:30:39,Chicken Sandwich Combo,1
2025-07-01 12:14:09,Double Cheeseburger Combo,1
2025-08-05 14:40:06,Chicken Sandwich,2
2025-05-10 11:11:02,Latte,2
2025-05-01 11:20:50,Double Cheeseburger,1
2025-07-16 21:00:16,Cheeseburger Combo,1
2025-05-05 06:31:00,Breakfast Burrito,1
2025-05-04 19:13:19,Chicken Sandwich Combo,1
2025-06-04 14:41:38,Chicken Sandwich,2
2025-05-04 16:00:48,Onion Rings,3
2025-04-30 14:20:35,Chicken Sandwich,1
2025-04-15 17:31:15,Onion Rings,1
2025-04-20 19:37:19,Cheeseburger Combo,1
2025-06-24 01:47:56,Chicken Sandwich,1
2025-04-25 18:58:32,Soft Drink (Large),2
2025-06-05 05:36:59,Hash Browns,1
2025-06-03 14:56:01,Chicken Sandwich Combo,1
2025-05-28 20:57:56,Chicken Sandwich,1
2025-04-13 19:42:13,Soft Drink (Large),3
2025-04-22 19:24:03,Chicken Sandwich,1
2025-07-14 11:51:32,Double Cheeseburger,1
2025-05-12 10:41:41,Coffee,1
2025-04-29 06:55:47,Sausage Biscuit,1
2025-07-14 07:25:40,Pancake Platter,1
2025-07-28 05:22:57,Egg Muffin,3
2025-05-17 09:23:39,Breakfast Burrito,1
2025-07-08 10:46:42,Soft Drink (Small),1
2025-04-30 15:11:00,Side Salad,1
2025-07-07 14:07:47,Chicken Nuggets (10pc),2
2025-06-24 08:41:01,Hash Browns,1
2025-04-27 10:09:53,Coffee,1
2025-07-20 05:43:10,Hash Browns,1
2025-04-17 01:29:20,Cheeseburger,1
2025-07-20 14:25:37,Cheeseburger,1
2025-08-08 18:33:19,Chicken Sandwich Combo,1
2025-08-04 21:53:57,Cheeseburger Combo,1
2025-07-10 21:53:44,Chicken Sandwich Combo,2
2025-04-28 08:15:37,Pancake Platter,1
2025-05-26 17:06:36,French Fries,2
2025-05-21 21:42:58,Cheeseburger,1
2025-05-01 10:20:29,Egg Muffin,1
2025-05-23 12:20:53,Cheeseburger,1
2025-07-19 20:01:07,Cheeseburger Combo,1
2025-07-22 20:34:22,Double Cheeseburger,1
2025-05-16 13:01:31,Chicken Sandwich,1
2025-05-29 12:26:11,Chicken Sandwich Combo,1
2025-07-31 12:20:55,Double Cheeseburger Combo,1
2025-05-19 19:29:17,Chicken Sandwich Combo,1
2025-06-25 05:46:17,Coffee,1
2025-04-29 11:09:49,Latte,1
2025-07-09 19:53:11,Spicy Chicken Combo,1
2025-05-11 14:56:16,Veggie Burger,3
2025-06-23 05:10:00,Egg Muffin,1
2025-07-28 23:38:23,Onion Rings,1
2025-07-27 20:43:11,Double Cheeseburger,1
2025-08-01 16:15:23,Soft Drink (Medium),1
2025-05-18 07:58:33,Breakfast Burrito,1
2025-05-30 08:39:24,Coffee,1
2025-06-02 18:03:19,Chicken Sandwich Combo,1
2025-05-10 20:04:45,Chicken Sandwich Combo,2
2025-04-26 23:23:58,Double Cheeseburger,1
2025-08-08 14:52:26,Chicken Sandwich,1
2025-04-16 08:04:11,Coffee,2
2025-05-30 01:12:08,French Fries,1
2025-05-03 11:42:59,Double Cheeseburger Combo,1
2025-07-21 13:32:04,Spicy Chicken Sandwich,2
2025-06-02 11:39:46,Veggie Burger,1
2025-07-31 15:41:52,Milkshake,1
2025-04-19 13:14:09,Soft Drink (Medium),2
2025-07-24 00:13:25,Onion Rings,1
2025-06-11 14:23:41,Cheeseburger Combo,1
2025-04-11 14:01:44,Chicken Sandwich,1
2025-04-12 11:43:06,Cheeseburger,1
2025-04-15 13:37:57,Spicy Chicken Combo,1
2025-07-05 17:54:57,Ice Cream Cone,1
2025-05-27 19:28:57,Spicy Chicken Combo,1
2025-06-29 00:45:50,French Fries,1
2025-04-16 12:03:41,Cheeseburger Combo,1
2025-08-07 20:24:12,Cheeseburger,1
2025-06-08 13:17:05,Cheeseburger,1
2025-04-29 06:49:05,Egg Muffin,1
2025-05-06 10:11:05,Bottled Water,1
2025-05-15 11:28:11,Soft Drink (Medium),2
2025-05-20 09:18:38,Hash Browns,1
2025-04-16 11:39:48,Double Cheeseburger Combo,1
2025-05-08 16:28:22,Soft Drink (Medium),1
2025-04-16 14:28:09,Cheeseburger Combo,1
2025-07-13 22:01:25,Double Cheeseburger,1
2025-05-16 11:22:06,Cheeseburger Combo,1
2025-07-25 12:33:18,Spicy Chicken Combo,1
2025-04-16 16:50:17,French Fries,1
2025-04-19 11:24:48,Cheeseburger Combo,2
2025-08-02 21:15:14,Double Cheeseburger Combo,1
2025-05-25 22:18:46,French Fries,2
2025-06-11 06:28:40,Breakfast Burrito,2
2025-06-29 09:30:23,Sausage Biscuit,1
2025-06-05 05:46:45,Soft Drink (Small),1
2025-06-01 11:33:26,Double Cheeseburger,1
2025-04-24 10:14:30,Hash Browns,2
2025-05-12 16:35:04,French Fries,1
2025-05-30 13:32:24,Chicken Sandwich Combo,1
2025-07-26 10:24:51,Coffee,1
2025-04-24 20:13:32,Double Cheeseburger Combo,1
2025-07-04 17:54:15,Chicken Nuggets (6pc),1
2025-06-16 17:56:23,Chicken Nuggets (6pc),2
2025-04-12 21:11:00,Cheeseburger Combo,1
2025-06-07 08:53:29,Breakfast Burrito,1
2025-06-13 10:41:02,Bottled Water,1
2025-06-23 17:35:34,Onion Rings,1
2025-06-15 11:38:16,Spicy Chicken Sandwich,2
2025-05-28 19:52:50,Double Cheeseburger,1
2025-05-01 16:31:07,Onion Rings,1
2025-04-17 18:31:09,Spicy Chicken Sandwich,2
2025-06-13 05:27:22,Breakfast Burrito,1
2025-05-12 08:55:51,Egg Muffin,2
2025-05-09 10:40:59,Sausage Biscuit,1
2025-06-14 18:32:11,Cheeseburger Combo,1
2025-05-14 12:53:04,Cheeseburger,1
2025-04-28 18:06:10,Onion Rings,1
2025-06-15 09:44:27,Latte,1
2025-07-07 14:04:50,Double Cheeseburger,1
2025-07-02 12:20:58,Chicken Sandwich,1
2025-05-04 05:30:32,Egg Muffin,2
2025-05-16 10:59:23,Latte,1
2025-07-31 14:38:01,Spicy Chicken Combo,1
2025-07-01 14:32:31,Spicy Chicken Combo,2
2025-07-06 11:55:18,Chicken Nuggets (6pc),1
2025-04-18 19:51:49,Spicy Chicken Combo,1
2025-05-20 16:11:56,French Fries,3
2025-07-16 07:59:31,Breakfast Burrito,1
2025-07-17 05:23:48,Latte,1
2025-05-22 10:17:18,Pancake Platter,2
2025-05-23 10:10:05,Chicken Nuggets (6pc),1
2025-05-16 07:27:37,Breakfast Burrito,2
2025-07-14 21:27:50,Cheeseburger,1
2025-06-30 11:25:17,Coffee,2
2025-06-08 14:46:28,Chicken Sandwich,1
2025-06-22 20:03:48,Chicken Sandwich,1
2025-06-04 11:14:55,Spicy Chicken Combo,2
2025-07-31 15:49:06,Soft Drink (Medium),2
2025-08-07 11:25:08,French Fries,1
2025-08-01 21:08:00,Cheeseburger Combo,1
2025-06-03 21:10:32,Cheeseburger,3
2025-07-13 21:49:40,Chicken Sandwich Combo,1
2025-07-14 14:08:26,Double Cheeseburger,1
2025-05-31 21:02:59,Cheeseburger,1
2025-06-23 15:28:25,Onion Rings,1
2025-05-29 18:09:59,Spicy Chicken Combo,1
2025-05-29 10:26:51,Soft Drink (Medium),3
2025-06-07 18:05:42,Chicken Sandwich Combo,2
2025-04-25 17:37:33,Bottled Water,1
2025-04-21 13:06:52,Double Cheeseburger Combo,1
2025-07-20 09:30:59,Soft Drink (Small),1
2025-06-20 19:25:27,Chicken Sandwich Combo,1
2025-07-29 12:03:00,Spicy Chicken Sandwich,1
2025-04-17 21:52:31,Chicken Sandwich Combo,1
2025-06-27 12:44:30,Cheeseburger Combo,1
2025-08-02 09:56:07,Egg Muffin,1
2025-07-02 19:57:30,Cheeseburger Combo,1
2025-04-27 13:47:45,Chicken Nuggets (10pc),2
2025-06-07 13:58:12,Double Cheeseburger Combo,1
2025-05-17 13:33:25,Chicken Sandwich Combo,1
2025-08-07 14:37:40,French Fries,3
2025-05-16 20:25:16,Chicken Sandwich,1
2025-05-08 20:49:38,Chicken Sandwich Combo,1
2025-07-30 16:41:15,Chicken Nuggets (10pc),1
2025-06-01 11:04:09,Cheeseburger,1
2025-07-25 14:42:39,Double Cheeseburger Combo,1
2025-06-27 06:33:52,Apple Pie,1
2025-05-06 18:47:14,Double Cheeseburger Combo,1
2025-06-17 17:53:00,Chicken Nuggets (6pc),1
2025-08-05 17:20:15,French Fries,3
2025-06-24 22:31:19,Cheeseburger,1
2025-07-25 12:36:13,Cheeseburger,1
2025-07-28 16:48:59,Onion Rings,2
2025-07-27 13:10:37,Chicken Sandwich,1
2025-06-18 10:43:33,Egg Muffin,1
2025-07-09 11:45:26,Cheeseburger,1
2025-07-09 10:46:04,Coffee,1
2025-06-29 21:24:42,Spicy Chicken Combo,1
2025-08-09 08:29:10,Egg Muffin,1
2025-06-12 07:19:41,Latte,1
2025-04-12 12:07:17,Spicy Chicken Combo,1
2025-05-16 19:40:31,Iced Tea,1
2025-07-06 17:12:40,Iced Tea,1
2025-05-30 10:44:04,Coffee,1
2025-07-28 10:16:00,Chicken Nuggets (6pc),2
2025-04-11 19:02:30,Spicy Chicken Combo,1
2025-06-16 11:59:22,Coffee,1
2025-07-03 11:03:42,Coffee,1
2025-06-23 05:34:11,Egg Muffin,1
2025-04-12 00:56:28,French Fries,1
2025-07-03 11:49:34,Soft Drink (Medium),3
2025-07-17 09:56:14,Egg Muffin,1
2025-04-23 12:08:51,Cheeseburger,1
2025-05-04 05:49:01,Latte,1
2025-08-02 17:47:38,Onion Rings,2
2025-07-04 14:33:58,French Fries,1
2025-06-22 20:40:21,Spicy Chicken Sandwich,1
2025-07-19 14:46:02,Cheeseburger Combo,1
2025-08-01 10:17:51,Bottled Water,2
2025-04-12 12:33:12,Cheeseburger Combo,1
2025-07-20 11:15:56,Veggie Burger,1
2025-05-05 07:48:18,Sausage Biscuit,1
2025-04-30 13:55:18,Chicken Sandwich Combo,1
2025-04-25 11:43:44,Chicken Sandwich Combo,1
2025-07-12 12:51:06,Cheeseburger Combo,2
2025-05-19 07:14:02,Coffee,1
2025-08-08 19:13:52,Chicken Sandwich Combo,1
2025-04-26 18:46:58,Chicken Sandwich Combo,1
2025-06-01 13:14:14,French Fries,1
2025-07-31 11:16:59,Double Cheeseburger Combo,1
2025-04-30 11:33:44,Cheeseburger Combo,2
2025-05-14 14:04:20,Soft Drink (Medium),2
2025-05-19 19:39:13,Spicy Chicken Sandwich,1
2025-06-03 19:26:02,Chicken Sandwich Combo,1
2025-07-17 11:45:28,Chicken Sandwich,1
2025-06-04 07:09:34,Pancake Platter,1
2025-07-27 19:53:49,Double Cheeseburger Combo,1
2025-06-17 11:41:28,Chicken Sandwich Combo,1
2025-07-04 18:57:22,Double Cheeseburger,1
2025-06-15 17:17:05,Onion Rings,3
2025-06-30 20:59:48,Double Cheeseburger Combo,1
2025-07-12 11:00:42,Veggie Burger,3
2025-08-01 08:33:03,Hash Browns,1
2025-06-23 06:40:17,Breakfast Burrito,1
2025-05-30 11:47:55,Cheeseburger Combo,1
2025-07-15 23:29:14,Milkshake,1
2025-07-30 17:10:00,Onion Rings,1
2025-08-03 10:55:37,Bottled Water,1
2025-04-16 21:47:50,Onion Rings,2
2025-06-17 19:36:34,Double Cheeseburger Combo,1
2025-06-27 12:36:48,Cheeseburger Combo,1
2025-06-19 10:55:50,Latte,1
2025-06-28 09:28:59,Breakfast Burrito,1
2025-07-06 19:27:39,Chicken Sandwich Combo,1
2025-05-09 13:32:18,Chicken Sandwich Combo,1
2025-06-14 15:22:59,Onion Rings,1
2025-05-17 21:31:39,Chicken Sandwich,1
2025-06-02 20:43:33,Spicy Chicken Combo,1
2025-05-29 15:01:43,Soft Drink (Medium),2
2025-05-20 12:40:08,French Fries,2
2025-05-09 21:11:58,Iced Tea,2
2025-05-11 08:23:23,Breakfast Burrito,1
2025-05-15 09:52:36,Soft Drink (Small),1
2025-07-03 08:06:20,Hash Browns,1
2025-05-22 07:54:09,Egg Muffin,1
2025-05-08 06:48:30,Hash Browns,1
2025-04-30 14:34:28,Double Cheeseburger,1
2025-04-24 20:11:32,Onion Rings,4
2025-07-10 06:41:56,Egg Muffin,1
2025-07-04 16:18:54,Onion Rings,1
2025-08-09 06:23:54,Egg Muffin,2
2025-07-22 10:40:19,Egg Muffin,1
2025-05-16 21:11:50,Cheeseburger Combo,3
2025-04-27 10:47:29,Hash Browns,1
2025-05-08 19:59:36,Iced Tea,1
2025-07-02 06:35:35,Sausage Biscuit,1
2025-04-19 21:14:10,Onion Rings,2
2025-07-17 12:28:04,Spicy Chicken Combo,1
2025-07-21 10:51:43,Egg Muffin,1
2025-04-21 14:22:43,Spicy Chicken Combo,1
2025-07-05 11:15:59,Soft Drink (Medium),1
2025-04-13 10:37:47,Sausage Biscuit,1
2025-07-22 01:03:40,Double Cheeseburger,1
2025-06-22 08:06:08,Pancake Platter,1
2025-07-16 14:24:21,Chicken Sandwich,1
2025-06-27 05:36:42,Breakfast Burrito,2
2025-07-13 20:08:49,Cheeseburger,2
2025-08-06 11:04:56,Coffee,1
2025-07-30 21:27:55,Double Cheeseburger,1
2025-05-11 11:02:15,Latte,1
2025-06-16 12:15:16,French Fries,1
2025-07-28 14:25:17,Chicken Sandwich,1
2025-07-15 11:26:28,Spicy Chicken Combo,2
2025-07-15 05:01:36,Latte,1
2025-07-20 16:59:16,Onion Rings,1
2025-06-28 10:37:01,Egg Muffin,1
2025-04-22 20:36:00,Spicy Chicken Combo,1
2025-06-03 21:40:14,Chicken Sandwich Combo,1
2025-05-28 13:15:14,Cheeseburger Combo,1
2025-06-15 10:08:01,Breakfast Burrito,1
2025-04-29 22:15:23,French Fries,3
2025-06-05 18:52:52,Onion Rings,1
2025-06-06 00:28:59,Soft Drink (Large),1
2025-07-29 17:42:05,Soft Drink (Medium),2
2025-08-03 16:02:37,French Fries,1
2025-06-28 14:22:06,Double Cheeseburger Combo,1
2025-06-01 12:46:16,Chicken Sandwich,1
2025-06-01 10:00:32,Egg Muffin,1
2025-05-28 11:27:01,Spicy Chicken Sandwich,2
2025-07-27 19:13:30,Veggie Burger,2
2025-06-07 19:16:07,Spicy Chicken Combo,1
2025-07-24 20:38:34,Cheeseburger,2
2025-04-24 20:39:11,Onion Rings,2
2025-05-26 13:20:51,Chicken Sandwich Combo,1
2025-07-30 08:43:46,Breakfast Burrito,1
2025-06-08 05:03:01,Sausage Biscuit,1
2025-06-15 16:26:03,Chicken Nuggets (10pc),3
2025-07-12 19:50:32,Double Cheeseburger,1
2025-05-21 07:38:38,Egg Muffin,1
2025-06-10 16:25:08,Onion Rings,1
2025-08-02 15:48:57,Soft Drink (Medium),1
2025-04-17 18:59:51,Spicy Chicken Combo,2
2025-04-18 21:21:14,Spicy Chicken Combo,1
2025-05-16 09:44:48,Hash Browns,1
2025-07-31 18:08:12,Cheeseburger Combo,1
2025-07-09 20:41:41,Chicken Sandwich,2
2025-06-21 15:52:02,Chicken Nuggets (10pc),4
2025-08-08 18:54:58,Spicy Chicken Combo,1
2025-04-14 11:16:16,Coffee,1
2025-05-25 10:09:34,Hash Browns,1
2025-06-30 08:37:44,Hash Browns,1
2025-04-16 10:53:35,Coffee,1
2025-07-18 10:45:36,Coffee,1
2025-08-06 09:53:40,Soft Drink (Small),1
2025-06-30 12:41:05,Double Cheeseburger Combo,1
2025-07-15 10:49:01,Soft Drink (Small),2
2025-04-17 14:27:17,Chicken Sandwich Combo,2
2025-05-22 11:02:33,Soft Drink (Medium),1
2025-08-08 12:34:27,Chicken Sandwich Combo,1
2025-07-31 14:57:24,Double Cheeseburger,1
2025-07-30 09:54:00,Breakfast Burrito,1
2025-06-21 12:50:04,French Fries,1
2025-07-31 14:03:51,Onion Rings,1
2025-04-23 09:09:08,Latte,2
2025-07-05 21:11:32,Veggie Burger,1
2025-06-01 00:00:30,Milkshake,1
2025-06-16 11:47:56,Chicken Nuggets (10pc),1
2025-06-09 07:57:44,Latte,1
2025-04-21 16:22:08,Soft Drink (Medium),2
2025-06-28 05:09:22,Sausage Biscuit,1
2025-08-02 14:55:17,Double Cheeseburger Combo,1
2025-06-22 20:25:58,Veggie Burger,2
2025-05-08 15:38:02,Bottled Water,1
2025-06-06 14:06:38,Spicy Chicken Sandwich,2
2025-04-14 13:44:05,Onion Rings,1
2025-07-26 07:13:55,Latte,1
2025-06-14 10:12:54,Egg Muffin,1
2025-08-08 19:44:57,Veggie Burger,1
2025-05-23 19:34:22,French Fries,1
2025-06-16 11:04:34,Chicken Sandwich,3
2025-06-23 15:01:00,Bottled Water,1
2025-07-27 11:34:16,Coffee,1
2025-04-17 16:53:43,Iced Tea,2
2025-08-09 16:57:43,Ice Cream Cone,2
2025-07-01 19:25:02,Cheeseburger Combo,1
2025-07-24 15:58:28,Brownie,1
2025-04-15 11:33:36,Spicy Chicken Combo,1
2025-06-11 17:30:10,Soft Drink (Medium),1
2025-06-22 12:32:58,French Fries,3
2025-05-31 06:39:18,Latte,1
2025-08-01 21:23:36,Cheeseburger,1
2025-06-07 20:54:59,Spicy Chicken Sandwich,2
2025-04-30 12:59:53,Veggie Burger,1
2025-06-22 11:55:10,Chicken Sandwich,1
2025-06-17 21:00:32,French Fries,2
2025-06-05 08:23:23,Coffee,1
2025-08-08 13:41:38,Double Cheeseburger,1
2025-05-30 00:17:43,Soft Drink (Large),1
2025-05-28 17:24:16,Side Salad,1
2025-07-09 11:12:52,Coffee,2
2025-05-29 20:31:21,Spicy Chicken Combo,3
2025-04-12 14:51:04,Double Cheeseburger,1
2025-06-19 10:20:50,Bottled Water,1
2025-06-21 10:59:52,Chicken Nuggets (6pc),1
2025-06-18 12:42:49,Chicken Nuggets (10pc),1
2025-05-31 14:05:58,Double Cheeseburger,2
2025-06-07 06:41:10,Pancake Platter,1
2025-07-16 14:00:07,French Fries,2
2025-04-14 06:30:54,Egg Muffin,1
2025-07-13 21:33:51,Soft Drink (Large),1
2025-05-28 17:40:54,Chicken Nuggets (10pc),1
2025-07-16 17:38:38,Brownie,1
2025-06-12 11:32:11,Soft Drink (Medium),2
2025-05-30 10:45:05,Egg Muffin,1
2025-07-21 23:10:58,Cheeseburger,1
2025-06-25 08:03:24,Apple Pie,1
2025-07-06 14:43:50,Chicken Sandwich,1
2025-07-18 21:42:03,Cheeseburger Combo,1
2025-07-18 10:42:04,Coffee,1
2025-07-13 17:20:28,Chicken Nuggets (10pc),1
2025-05-08 10:05:09,Breakfast Burrito,2
2025-06-16 08:57:30,Apple Pie,1
2025-07-10 12:40:43,Spicy Chicken Combo,1
2025-07-25 10:02:10,Brownie,1
2025-05-30 08:25:19,Sausage Biscuit,1
2025-08-05 18:26:15,Cheeseburger Combo,1
2025-05-12 08:14:20,Breakfast Burrito,1
2025-04-14 17:39:54,French Fries,1
2025-07-08 11:50:57,Chicken Sandwich Combo,1
2025-05-04 10:53:42,Hash Browns,1
2025-07-20 05:00:57,Egg Muffin,2
2025-06-10 12:54:49,Cheeseburger,1
2025-05-02 05:13:46,Sausage Biscuit,1
2025-08-01 11:45:23,Egg Muffin,1
2025-05-16 10:08:02,Breakfast Burrito,1
2025-06-01 18:02:35,Spicy Chicken Combo,2
2025-07-04 11:29:16,Chicken Sandwich,1
2025-06-13 13:46:55,Chicken Sandwich,3
2025-07-11 18:14:12,Cheeseburger,1
2025-05-05 16:15:57,Milkshake,1
2025-04-14 10:02:08,Chicken Nuggets (6pc),2
2025-08-02 21:52:56,Spicy Chicken Sandwich,1
2025-07-17 20:03:24,Chicken Sandwich Combo,1
2025-06-27 21:25:48,Onion Rings,3
2025-07-25 01:32:02,Onion Rings,2
2025-06-25 15:37:39,Chicken Nuggets (10pc),2
2025-06-12 10:10:01,Coffee,1
2025-04-27 15:12:18,Ice Cream Cone,1
2025-05-23 21:49:32,Double Cheeseburger Combo,1
2025-06-17 19:17:11,Spicy Chicken Sandwich,2
2025-06-23 09:46:59,Egg Muffin,2
2025-07-09 11:42:46,Coffee,1
2025-07-16 12:46:06,French Fries,1
2025-07-18 22:23:47,Bottled Water,1
2025-07-07 11:24:19,French Fries,2
2025-05-07 14:40:25,Double Cheeseburger Combo,1
2025-07-16 06:01:19,Egg Muffin,1
2025-04-21 09:28:09,Pancake Platter,1
2025-08-07 12:45:00,Chicken Sandwich,1
2025-04-16 19:35:45,Spicy Chicken Combo,2
2025-04-22 19:11:54,French Fries,2
2025-06-01 21:11:25,Chicken Sandwich Combo,1
2025-05-08 19:22:57,Spicy Chicken Combo,1
2025-07-19 18:40:57,French Fries,2
2025-06-17 23:34:44,Double Cheeseburger,3
2025-06-25 17:53:06,French Fries,1
2025-07-06 10:30:09,Breakfast Burrito,1
2025-06-25 11:25:17,Side Salad,2
2025-06-02 11:24:18,Chicken Sandwich,1
2025-07-23 08:02:25,Bottled Water,1
2025-05-16 10:21:30,Soft Drink (Medium),1
2025-04-14 18:03:00,Spicy Chicken Combo,1
2025-05-29 10:52:28,Apple Pie,1
2025-05-05 06:27:23,Hash Browns,2
2025-06-23 19:19:02,Double Cheeseburger,1
2025-06-28 15:13:59,Onion Rings,1
2025-07-28 12:34:14,Cheeseburger,1
2025-07-17 05:59:55,Breakfast Burrito,1
2025-05-15 13:35:20,Spicy Chicken Sandwich,1
2025-04-14 05:33:54,Breakfast Burrito,1
2025-04-22 20:07:53,Veggie Burger,1
2025-07-12 12:07:33,Double Cheeseburger Combo,1
2025-04-30 06:30:34,Latte,1
2025-04-28 11:06:32,Cheeseburger Combo,1
2025-08-01 16:14:13,Iced Tea,1
2025-06-02 09:35:21,Breakfast Burrito,2
2025-07-03 08:17:47,Hash Browns,1
2025-06-04 12:33:47,Chicken Sandwich,1
2025-07-16 14:57:05,Double Cheeseburger Combo,2
2025-06-20 11:05:11,Chicken Sandwich,2
2025-04-18 15:47:50,Ice Cream Cone,2
2025-07-12 16:05:40,Soft Drink (Medium),1
2025-07-30 18:15:54,Soft Drink (Large),1
2025-04-22 18:02:18,Spicy Chicken Sandwich,1
2025-05-25 14:36:15,Chicken Sandwich Combo,1
2025-04-26 21:15:37,Veggie Burger,1
2025-06-01 21:49:41,Onion Rings,1
