日期,菜品,销量
2024-02-21,sambal,422
2024-02-21,shrimp paste,175
2024-02-21,soft-boiled eggs,2566
2024-02-21,soy sauce,264
2024-02-21,spices,61
2024-02-21,sugar syrup,1099
2024-02-21,tamarind,175
2024-02-21,vegetable broth,258
2024-02-21,water,581
2024-02-21,white bread,2566
2024-02-22,anchovies,1475
2024-02-22,beef,194
2024-02-22,beef bacon,103
2024-02-22,black pepper,103
2024-02-22,black pepper sauce,92
2024-02-22,black tea,1149
2024-02-22,butter,236
2024-02-22,cheese,103
2024-02-22,chicken,431
2024-02-22,chicken thigh,92
2024-02-22,chili,194
2024-02-22,chili sauce,176
2024-02-22,coconut milk,2485
2024-02-22,coleslaw,92
2024-02-22,condensed milk,1149
2024-02-22,cream,0
2024-02-22,cucumber,455
2024-02-22,curry,489
2024-02-22,egg,1964
2024-02-22,eggs,103
2024-02-22,evaporated milk,1149
2024-02-22,fish broth,279
2024-02-22,flour,489
2024-02-22,fries,92
2024-02-22,galangal,194
2024-02-22,garlic,431
2024-02-22,ghee,489
2024-02-22,ginger,431
2024-02-22,kaya,236
2024-02-22,lemongrass,194
2024-02-22,mint,279
2024-02-22,mushrooms,0
2024-02-22,onion,0
2024-02-22,palm sugar,816
2024-02-22,peanuts,1475
2024-02-22,red beans,816
2024-02-22,rice,1651
2024-02-22,rice flour jelly,816
2024-02-22,rice noodles,279
2024-02-22,sambal,1475
2024-02-22,shrimp paste,279
2024-02-22,soft-boiled eggs,236
2024-02-22,spaghetti,103
2024-02-22,spices,194
2024-02-22,tamarind,279
2024-02-22,tandoori masala,255
2024-02-22,vegetable broth,0
2024-02-22,water,489
2024-02-22,white bread,236
2024-02-22,yogurt,255
2024-02-23,anchovies,877
2024-02-23,bean sprouts,137
2024-02-23,beef bacon,366
2024-02-23,black pepper,366
2024-02-23,black pepper sauce,233
2024-02-23,black tea,3627
2024-02-23,butter,2765
2024-02-23,cheese,366
2024-02-23,chicken,393
2024-02-23,chicken thigh,233
2024-02-23,chili sauce,24
2024-02-23,chives,137
2024-02-23,cockles,137
2024-02-23,coconut milk,2075
2024-02-23,coleslaw,233
2024-02-23,condensed milk,3007
2024-02-23,cream,72
2024-02-23,cucumber,287
2024-02-23,curry,462
2024-02-23,egg,1339
2024-02-23,eggs,366
2024-02-23,evaporated milk,3007
2024-02-23,fish broth,263
2024-02-23,flat rice noodles,137
2024-02-23,flour,462
2024-02-23,fries,233
2024-02-23,garlic,465
2024-02-23,ghee,462
2024-02-23,ginger,393
2024-02-23,kaya,2765
2024-02-23,lemon,620
2024-02-23,mint,263
2024-02-23,mushrooms,72
2024-02-23,onion,72
2024-02-23,palm sugar,1198
2024-02-23,peanuts,877
2024-02-23,prawns,137
2024-02-23,red beans,1198
2024-02-23,rice,901
2024-02-23,rice flour jelly,1198
2024-02-23,rice noodles,263
2024-02-23,sambal,877
2024-02-23,shrimp paste,263
2024-02-23,soft-boiled eggs,2765
2024-02-23,soy sauce,137
2024-02-23,spaghetti,366
2024-02-23,sugar syrup,620
2024-02-23,tamarind,263
2024-02-23,tandoori masala,369
2024-02-23,vegetable broth,72
2024-02-23,water,462
2024-02-23,white bread,2765
2024-02-23,yogurt,369
2024-02-24,anchovies,805
2024-02-24,beef bacon,397
2024-02-24,black pepper,397
2024-02-24,black pepper sauce,493
2024-02-24,black tea,3957
2024-02-24,butter,2647
2024-02-24,cheese,397
2024-02-24,chicken,887
2024-02-24,chicken thigh,493
2024-02-24,chili sauce,641
2024-02-24,coconut milk,2008
2024-02-24,coleslaw,493
2024-02-24,condensed milk,2687
2024-02-24,cream,170
2024-02-24,cucumber,641
2024-02-24,curry,450
2024-02-24,egg,1255
2024-02-24,eggs,397
2024-02-24,evaporated milk,2687
2024-02-24,flour,450
2024-02-24,fries,493
2024-02-24,garlic,1057
2024-02-24,ghee,450
2024-02-24,ginger,887
2024-02-24,kaya,2647
2024-02-24,lemon,1270
2024-02-24,mushrooms,170
2024-02-24,onion,170
2024-02-24,palm sugar,1203
2024-02-24,peanuts,805
2024-02-24,red beans,1203
2024-02-24,rice,1446
2024-02-24,rice flour jelly,1203
2024-02-24,sambal,805
2024-02-24,soft-boiled eggs,2647
2024-02-24,spaghetti,397
2024-02-24,sugar syrup,1270
2024-02-24,tandoori masala,246
2024-02-24,vegetable broth,170
2024-02-24,water,450
2024-02-24,white bread,2647
2024-02-24,yogurt,246
2024-02-25,anchovies,1910
2024-02-25,bean sprouts,517
2024-02-25,beef,172
2024-02-25,beef bacon,326
2024-02-25,black pepper,326
2024-02-25,black pepper sauce,247
2024-02-25,black tea,3320
2024-02-25,butter,4751
2024-02-25,cheese,326
2024-02-25,chicken,1353
2024-02-25,chicken thigh,247
2024-02-25,chili,172
2024-02-25,chili sauce,1068
2024-02-25,chives,517
2024-02-25,cockles,517
2024-02-25,coconut milk,4584
2024-02-25,coleslaw,247
2024-02-25,condensed milk,2743
2024-02-25,cream,343
2024-02-25,cucumber,1068
2024-02-25,curry,732
2024-02-25,egg,2642
2024-02-25,eggs,326
2024-02-25,evaporated milk,2743
2024-02-25,flat rice noodles,517
2024-02-25,flour,732
2024-02-25,fries,247
2024-02-25,galangal,172
2024-02-25,garlic,1696
2024-02-25,ghee,732
2024-02-25,ginger,1353
2024-02-25,kaya,4751
2024-02-25,lemon,577
2024-02-25,lemongrass,172
2024-02-25,mushrooms,343
2024-02-25,onion,343
2024-02-25,palm sugar,2502
2024-02-25,peanuts,1910
2024-02-25,prawns,517
2024-02-25,red beans,2502
2024-02-25,rice,2978
2024-02-25,rice flour jelly,2502
2024-02-25,sambal,1910
2024-02-25,soft-boiled eggs,4751
2024-02-25,soy sauce,517
2024-02-25,spaghetti,326
2024-02-25,spices,172
2024-02-25,sugar syrup,577
2024-02-25,tandoori masala,285
2024-02-25,vegetable broth,343
2024-02-25,water,732
2024-02-25,white bread,4751
2024-02-25,yogurt,285
2024-02-26,beef,0
2024-02-26,beef bacon,106
2024-02-26,black pepper,106
2024-02-26,black pepper sauce,774
2024-02-26,black tea,856
2024-02-26,butter,1027
2024-02-26,cheese,106
2024-02-26,chicken,241
2024-02-26,chicken thigh,774
2024-02-26,chili,0
2024-02-26,coconut milk,629
2024-02-26,coleslaw,774
2024-02-26,condensed milk,173
2024-02-26,cream,325
2024-02-26,cucumber,377
2024-02-26,curry,2590
2024-02-26,egg,2590
2024-02-26,eggs,106
2024-02-26,evaporated milk,173
2024-02-26,fish broth,377
2024-02-26,flour,2590
2024-02-26,fries,774
2024-02-26,galangal,0
2024-02-26,garlic,566
2024-02-26,ghee,2590
2024-02-26,ginger,241
2024-02-26,kaya,1027
2024-02-26,lemon,683
2024-02-26,lemongrass,0
2024-02-26,mint,377
2024-02-26,mushrooms,325
2024-02-26,onion,325
2024-02-26,palm sugar,629
2024-02-26,red beans,629
2024-02-26,rice flour jelly,629
2024-02-26,rice noodles,377
2024-02-26,shrimp paste,377
2024-02-26,soft-boiled eggs,1027
2024-02-26,spaghetti,106
2024-02-26,spices,0
2024-02-26,sugar syrup,683
2024-02-26,tamarind,377
2024-02-26,tandoori masala,241
2024-02-26,vegetable broth,325
2024-02-26,water,2590
2024-02-26,white bread,1027
2024-02-26,yogurt,241
2024-02-27,anchovies,548
2024-02-27,beef bacon,525
2024-02-27,black pepper,525
2024-02-27,black pepper sauce,0
2024-02-27,black tea,379
2024-02-27,butter,980
2024-02-27,cheese,525
2024-02-27,chicken,432
2024-02-27,chicken thigh,0
2024-02-27,chili sauce,241
2024-02-27,coconut milk,1249
2024-02-27,coleslaw,0
2024-02-27,condensed milk,379
2024-02-27,cream,0
2024-02-27,cucumber,241
2024-02-27,egg,548
2024-02-27,eggs,525
2024-02-27,evaporated milk,379
2024-02-27,fries,0
2024-02-27,garlic,432
2024-02-27,ginger,432
2024-02-27,kaya,980
2024-02-27,mushrooms,0
2024-02-27,onion,0
2024-02-27,palm sugar,701
2024-02-27,peanuts,548
2024-02-27,red beans,701
2024-02-27,rice,789
2024-02-27,rice flour jelly,701
2024-02-27,sambal,548
2024-02-27,soft-boiled eggs,980
2024-02-27,spaghetti,525
2024-02-27,tandoori masala,191
2024-02-27,vegetable broth,0
2024-02-27,white bread,980
2024-02-27,yogurt,191
2024-02-28,anchovies,762
2024-02-28,bean sprouts,155
2024-02-28,beef bacon,84
2024-02-28,black pepper,84
2024-02-28,black pepper sauce,301
2024-02-28,black tea,2418
2024-02-28,butter,1192
2024-02-28,cheese,84
2024-02-28,chicken,789
2024-02-28,chicken thigh,301
2024-02-28,chili sauce,789
2024-02-28,chives,155
2024-02-28,cockles,155
2024-02-28,coconut milk,1226
2024-02-28,coleslaw,301
2024-02-28,condensed milk,1513
2024-02-28,cream,71
2024-02-28,cucumber,953
2024-02-28,curry,700
2024-02-28,egg,1462
2024-02-28,eggs,84
2024-02-28,evaporated milk,1513
2024-02-28,fish broth,164
2024-02-28,flat rice noodles,155
2024-02-28,flour,700
2024-02-28,fries,301
2024-02-28,garlic,860
2024-02-28,ghee,700
2024-02-28,ginger,789
2024-02-28,kaya,1192
2024-02-28,lemon,905
2024-02-28,mint,164
2024-02-28,mushrooms,71
2024-02-28,onion,71
2024-02-28,palm sugar,464
2024-02-28,peanuts,762
2024-02-28,prawns,155
2024-02-28,red beans,464
2024-02-28,rice,1551
2024-02-28,rice flour jelly,464
2024-02-28,rice noodles,164
2024-02-28,sambal,762
2024-02-28,shrimp paste,164
2024-02-28,soft-boiled eggs,1192
2024-02-28,soy sauce,155
2024-02-28,spaghetti,84
2024-02-28,sugar syrup,905
2024-02-28,tamarind,164
2024-02-28,tandoori masala,0
2024-02-28,vegetable broth,71
2024-02-28,water,700
2024-02-28,white bread,1192
2024-02-28,yogurt,0
2024-02-29,anchovies,372
2024-02-29,beef,132
2024-02-29,beef bacon,451
2024-02-29,black pepper,451
2024-02-29,black pepper sauce,256
2024-02-29,black tea,1745
2024-02-29,butter,518
2024-02-29,cheese,451
2024-02-29,chicken,239
2024-02-29,chicken thigh,256
2024-02-29,chili,132
2024-02-29,chili sauce,239
2024-02-29,coconut milk,1382
2024-02-29,coleslaw,256
2024-02-29,condensed milk,1172
2024-02-29,cream,207
2024-02-29,cucumber,239
2024-02-29,curry,577
2024-02-29,egg,949
2024-02-29,eggs,451
2024-02-29,evaporated milk,1172
2024-02-29,flour,577
2024-02-29,fries,256
2024-02-29,galangal,132
2024-02-29,garlic,446
2024-02-29,ghee,577
2024-02-29,ginger,239
2024-02-29,kaya,518
2024-02-29,lemon,573
2024-02-29,lemongrass,132
2024-02-29,mushrooms,207
2024-02-29,onion,207
2024-02-29,palm sugar,878
2024-02-29,peanuts,372
2024-02-29,red beans,878
2024-02-29,rice,611
2024-02-29,rice flour jelly,878
2024-02-29,sambal,372
2024-02-29,soft-boiled eggs,518
2024-02-29,spaghetti,451
2024-02-29,spices,132
2024-02-29,sugar syrup,573
2024-02-29,vegetable broth,207
2024-02-29,water,577
2024-02-29,white bread,518
2024-03-01,anchovies,472
2024-03-01,bean sprouts,478
2024-03-01,beef,391
2024-03-01,black pepper sauce,201
2024-03-01,black tea,6005
2024-03-01,butter,4248
2024-03-01,chicken,533
2024-03-01,chicken thigh,201
2024-03-01,chili,391
2024-03-01,chili sauce,165
2024-03-01,chives,478
2024-03-01,cockles,478
2024-03-01,coconut milk,1664
2024-03-01,coleslaw,201
2024-03-01,condensed milk,4873
2024-03-01,cream,244
2024-03-01,cucumber,165
2024-03-01,curry,367
2024-03-01,egg,839
2024-03-01,evaporated milk,4873
2024-03-01,flat rice noodles,478
2024-03-01,flour,367
2024-03-01,fries,201
2024-03-01,galangal,391
2024-03-01,garlic,777
2024-03-01,ghee,367
2024-03-01,ginger,533
2024-03-01,kaya,4248
2024-03-01,lemon,1132
2024-03-01,lemongrass,391
2024-03-01,mushrooms,244
2024-03-01,onion,244
2024-03-01,palm sugar,801
2024-03-01,peanuts,472
2024-03-01,prawns,478
2024-03-01,red beans,801
2024-03-01,rice,637
2024-03-01,rice flour jelly,801
2024-03-01,sambal,472
2024-03-01,soft-boiled eggs,4248
2024-03-01,soy sauce,478
2024-03-01,spices,391
2024-03-01,sugar syrup,1132
2024-03-01,tandoori masala,368
2024-03-01,vegetable broth,244
2024-03-01,water,367
2024-03-01,white bread,4248
2024-03-01,yogurt,368
2024-03-02,anchovies,240
2024-03-02,bean sprouts,448
2024-03-02,beef,85
2024-03-02,beef bacon,281
2024-03-02,black pepper,281
2024-03-02,black pepper sauce,609
2024-03-02,black tea,5249
2024-03-02,butter,1881
2024-03-02,cheese,281
2024-03-02,chicken,602
2024-03-02,chicken thigh,609
2024-03-02,chili,85
2024-03-02,chili sauce,335
2024-03-02,chives,448
2024-03-02,cockles,448
2024-03-02,coconut milk,948
2024-03-02,coleslaw,609
2024-03-02,condensed milk,2561
2024-03-02,cream,213
2024-03-02,cucumber,335
2024-03-02,egg,240
2024-03-02,eggs,281
2024-03-02,evaporated milk,2561
2024-03-02,flat rice noodles,448
2024-03-02,fries,609
2024-03-02,galangal,85
2024-03-02,garlic,815
2024-03-02,ginger,602
2024-03-02,kaya,1881
2024-03-02,lemon,2688
2024-03-02,lemongrass,85
2024-03-02,mushrooms,213
2024-03-02,onion,213
2024-03-02,palm sugar,623
2024-03-02,peanuts,240
2024-03-02,prawns,448
2024-03-02,red beans,623
2024-03-02,rice,575
2024-03-02,rice flour jelly,623
2024-03-02,sambal,240
2024-03-02,soft-boiled eggs,1881
2024-03-02,soy sauce,448
2024-03-02,spaghetti,281
2024-03-02,spices,85
2024-03-02,sugar syrup,2688
2024-03-02,tandoori masala,267
2024-03-02,vegetable broth,213
2024-03-02,white bread,1881
2024-03-02,yogurt,267
2024-03-03,anchovies,965
2024-03-03,bean sprouts,166
2024-03-03,beef,398
2024-03-03,beef bacon,55
2024-03-03,black pepper,55
2024-03-03,black pepper sauce,891
2024-03-03,black tea,2013
2024-03-03,butter,1911
2024-03-03,cheese,55
2024-03-03,chicken,814
2024-03-03,chicken thigh,891
2024-03-03,chili,398
2024-03-03,chili sauce,577
2024-03-03,chives,166
2024-03-03,cockles,166
2024-03-03,coconut milk,1635
2024-03-03,coleslaw,891
2024-03-03,condensed milk,1190
2024-03-03,cream,358
2024-03-03,cucumber,577
2024-03-03,egg,965
2024-03-03,eggs,55
2024-03-03,evaporated milk,1190
2024-03-03,flat rice noodles,166
2024-03-03,fries,891
2024-03-03,galangal,398
2024-03-03,garlic,1172
2024-03-03,ginger,814
2024-03-03,kaya,1911
2024-03-03,lemon,823
2024-03-03,lemongrass,398
2024-03-03,mushrooms,358
2024-03-03,onion,358
2024-03-03,palm sugar,272
2024-03-03,peanuts,965
2024-03-03,prawns,166
2024-03-03,red beans,272
2024-03-03,rice,1542
2024-03-03,rice flour jelly,272
2024-03-03,sambal,965
2024-03-03,soft-boiled eggs,1911
2024-03-03,soy sauce,166
2024-03-03,spaghetti,55
2024-03-03,spices,398
2024-03-03,sugar syrup,823
2024-03-03,tandoori masala,237
2024-03-03,vegetable broth,358
2024-03-03,white bread,1911
2024-03-03,yogurt,237
2024-03-04,anchovies,188
2024-03-04,bean sprouts,98
2024-03-04,beef,218
2024-03-04,beef bacon,119
2024-03-04,black pepper,119
2024-03-04,black pepper sauce,251
2024-03-04,black tea,3103
2024-03-04,butter,985
2024-03-04,cheese,119
2024-03-04,chicken,172
2024-03-04,chicken thigh,251
2024-03-04,chili,218
2024-03-04,chives,98
2024-03-04,cockles,98
2024-03-04,coconut milk,1297
2024-03-04,coleslaw,251
2024-03-04,condensed milk,2890
2024-03-04,cream,116
2024-03-04,curry,495
2024-03-04,egg,683
2024-03-04,eggs,119
2024-03-04,evaporated milk,2890
2024-03-04,flat rice noodles,98
2024-03-04,flour,495
2024-03-04,fries,251
2024-03-04,galangal,218
2024-03-04,garlic,288
2024-03-04,ghee,495
2024-03-04,ginger,172
2024-03-04,kaya,985
2024-03-04,lemon,213
2024-03-04,lemongrass,218
2024-03-04,mushrooms,116
2024-03-04,onion,116
2024-03-04,palm sugar,891
2024-03-04,peanuts,188
2024-03-04,prawns,98
2024-03-04,red beans,891
2024-03-04,rice,188
2024-03-04,rice flour jelly,891
2024-03-04,sambal,188
2024-03-04,soft-boiled eggs,985
2024-03-04,soy sauce,98
2024-03-04,spaghetti,119
2024-03-04,spices,218
2024-03-04,sugar syrup,213
2024-03-04,tandoori masala,172
2024-03-04,vegetable broth,116
2024-03-04,water,495
2024-03-04,white bread,985
2024-03-04,yogurt,172
2024-03-05,anchovies,598
2024-03-05,beef,195
2024-03-05,beef bacon,99
2024-03-05,black pepper,99
2024-03-05,black tea,2332
2024-03-05,butter,1019
2024-03-05,cheese,99
2024-03-05,chicken,339
2024-03-05,chili,195
2024-03-05,coconut milk,1335
2024-03-05,condensed milk,1130
2024-03-05,cream,125
2024-03-05,cucumber,154
2024-03-05,curry,273
2024-03-05,egg,871
2024-03-05,eggs,99
2024-03-05,evaporated milk,1130
2024-03-05,fish broth,154
2024-03-05,flour,273
2024-03-05,galangal,195
2024-03-05,garlic,464
2024-03-05,ghee,273
2024-03-05,ginger,339
2024-03-05,kaya,1019
2024-03-05,lemon,1202
2024-03-05,lemongrass,195
2024-03-05,mint,154
2024-03-05,mushrooms,125
2024-03-05,onion,125
2024-03-05,palm sugar,542
2024-03-05,peanuts,598
2024-03-05,red beans,542
2024-03-05,rice,598
2024-03-05,rice flour jelly,542
2024-03-05,rice noodles,154
2024-03-05,sambal,598
2024-03-05,shrimp paste,154
2024-03-05,soft-boiled eggs,1019
2024-03-05,spaghetti,99
2024-03-05,spices,195
2024-03-05,sugar syrup,1202
2024-03-05,tamarind,154
2024-03-05,tandoori masala,339
2024-03-05,vegetable broth,125
2024-03-05,water,273
2024-03-05,white bread,1019
2024-03-05,yogurt,339
2024-03-06,anchovies,686
2024-03-06,bean sprouts,186
2024-03-06,beef,273
2024-03-06,beef bacon,164
2024-03-06,black pepper,164
2024-03-06,black pepper sauce,339
2024-03-06,black tea,3897
2024-03-06,butter,728
2024-03-06,cheese,164
2024-03-06,chicken,219
2024-03-06,chicken thigh,339
2024-03-06,chili,273
2024-03-06,chives,186
2024-03-06,cockles,186
2024-03-06,coconut milk,1922
2024-03-06,coleslaw,339
2024-03-06,condensed milk,3293
2024-03-06,cucumber,221
2024-03-06,curry,651
2024-03-06,egg,1337
2024-03-06,eggs,164
2024-03-06,evaporated milk,3293
2024-03-06,fish broth,221
2024-03-06,flat rice noodles,186
2024-03-06,flour,651
2024-03-06,fries,339
2024-03-06,galangal,273
2024-03-06,garlic,219
2024-03-06,ghee,651
2024-03-06,ginger,219
2024-03-06,kaya,728
2024-03-06,lemon,604
2024-03-06,lemongrass,273
2024-03-06,mint,221
2024-03-06,palm sugar,963
2024-03-06,peanuts,686
2024-03-06,prawns,186
2024-03-06,red beans,963
2024-03-06,rice,686
2024-03-06,rice flour jelly,963
2024-03-06,rice noodles,221
2024-03-06,sambal,686
2024-03-06,shrimp paste,221
2024-03-06,soft-boiled eggs,728
2024-03-06,soy sauce,186
2024-03-06,spaghetti,164
2024-03-06,spices,273
2024-03-06,sugar syrup,604
2024-03-06,tamarind,221
2024-03-06,tandoori masala,219
2024-03-06,water,651
2024-03-06,white bread,728
2024-03-06,yogurt,219
2024-03-07,anchovies,1235
2024-03-07,bean sprouts,192
2024-03-07,beef,125
2024-03-07,black pepper sauce,271
2024-03-07,black tea,1308
2024-03-07,butter,1515
2024-03-07,chicken,190
2024-03-07,chicken thigh,271
2024-03-07,chili,125
2024-03-07,chives,192
2024-03-07,cockles,192
2024-03-07,coconut milk,1480
2024-03-07,coleslaw,271
2024-03-07,condensed milk,689
2024-03-07,cream,0
2024-03-07,curry,649
2024-03-07,egg,1884
2024-03-07,evaporated milk,689
2024-03-07,flat rice noodles,192
2024-03-07,flour,649
2024-03-07,fries,271
2024-03-07,galangal,125
2024-03-07,garlic,190
2024-03-07,ghee,649
2024-03-07,ginger,190
2024-03-07,kaya,1515
2024-03-07,lemon,619
2024-03-07,lemongrass,125
2024-03-07,mushrooms,0
2024-03-07,onion,0
2024-03-07,palm sugar,120
2024-03-07,peanuts,1235
2024-03-07,prawns,192
2024-03-07,red beans,120
2024-03-07,rice,1235
2024-03-07,rice flour jelly,120
2024-03-07,sambal,1235
2024-03-07,soft-boiled eggs,1515
2024-03-07,soy sauce,192
2024-03-07,spices,125
2024-03-07,sugar syrup,619
2024-03-07,tandoori masala,190
2024-03-07,vegetable broth,0
2024-03-07,water,649
2024-03-07,white bread,1515
2024-03-07,yogurt,190
2024-03-08,bean sprouts,273
2024-03-08,beef,215
2024-03-08,beef bacon,0
2024-03-08,black pepper,0
2024-03-08,black pepper sauce,291
2024-03-08,black tea,2711
2024-03-08,butter,1714
2024-03-08,cheese,0
2024-03-08,chicken,0
2024-03-08,chicken thigh,291
2024-03-08,chili,215
2024-03-08,chives,273
2024-03-08,cockles,273
2024-03-08,coconut milk,526
2024-03-08,coleslaw,291
2024-03-08,condensed milk,1560
2024-03-08,cream,186
2024-03-08,curry,649
2024-03-08,egg,649
2024-03-08,eggs,0
2024-03-08,evaporated milk,1560
2024-03-08,flat rice noodles,273
2024-03-08,flour,649
2024-03-08,fries,291
2024-03-08,galangal,215
2024-03-08,garlic,186
2024-03-08,ghee,649
2024-03-08,ginger,0
2024-03-08,kaya,1714
2024-03-08,lemon,1151
2024-03-08,lemongrass,215
2024-03-08,mushrooms,186
2024-03-08,onion,186
2024-03-08,palm sugar,311
2024-03-08,prawns,273
2024-03-08,red beans,311
2024-03-08,rice flour jelly,311
2024-03-08,soft-boiled eggs,1714
2024-03-08,soy sauce,273
2024-03-08,spaghetti,0
2024-03-08,spices,215
2024-03-08,sugar syrup,1151
2024-03-08,tandoori masala,0
2024-03-08,vegetable broth,186
2024-03-08,water,649
2024-03-08,white bread,1714
2024-03-08,yogurt,0
2024-03-09,anchovies,836
2024-03-09,bean sprouts,436
2024-03-09,beef,280
2024-03-09,beef bacon,281
2024-03-09,black pepper,281
2024-03-09,black tea,5700
2024-03-09,butter,2987
2024-03-09,cheese,281
2024-03-09,chicken,466
2024-03-09,chili,280
2024-03-09,chili sauce,258
2024-03-09,chives,436
2024-03-09,cockles,436
2024-03-09,coconut milk,1993
2024-03-09,condensed milk,2654
2024-03-09,cream,277
2024-03-09,cucumber,381
2024-03-09,curry,1203
2024-03-09,egg,2039
2024-03-09,eggs,281
2024-03-09,evaporated milk,2654
2024-03-09,fish broth,123
2024-03-09,flat rice noodles,436
2024-03-09,flour,1203
2024-03-09,galangal,280
2024-03-09,garlic,743
2024-03-09,ghee,1203
2024-03-09,ginger,466
2024-03-09,kaya,2987
2024-03-09,lemon,3046
2024-03-09,lemongrass,280
2024-03-09,mint,123
2024-03-09,mushrooms,277
2024-03-09,onion,277
2024-03-09,palm sugar,877
2024-03-09,peanuts,836
2024-03-09,prawns,436
2024-03-09,red beans,877
2024-03-09,rice,1094
2024-03-09,rice flour jelly,877
2024-03-09,rice noodles,123
2024-03-09,sambal,836
2024-03-09,shrimp paste,123
2024-03-09,soft-boiled eggs,2987
2024-03-09,soy sauce,436
2024-03-09,spaghetti,281
2024-03-09,spices,280
2024-03-09,sugar syrup,3046
2024-03-09,tamarind,123
2024-03-09,tandoori masala,208
2024-03-09,vegetable broth,277
2024-03-09,water,1203
2024-03-09,white bread,2987
2024-03-09,yogurt,208
2024-03-10,anchovies,601
2024-03-10,bean sprouts,261
2024-03-10,beef,157
2024-03-10,black pepper sauce,310
2024-03-10,black tea,2744
2024-03-10,butter,2202
2024-03-10,chicken,755
2024-03-10,chicken thigh,310
2024-03-10,chili,157
2024-03-10,chili sauce,545
2024-03-10,chives,261
2024-03-10,cockles,261
2024-03-10,coconut milk,1509
2024-03-10,coleslaw,310
2024-03-10,condensed milk,2052
2024-03-10,cream,231
2024-03-10,cucumber,545
2024-03-10,curry,1201
2024-03-10,egg,1802
2024-03-10,evaporated milk,2052
2024-03-10,flat rice noodles,261
2024-03-10,flour,1201
2024-03-10,fries,310
2024-03-10,galangal,157
2024-03-10,garlic,986
2024-03-10,ghee,1201
2024-03-10,ginger,755
2024-03-10,kaya,2202
2024-03-10,lemon,692
2024-03-10,lemongrass,157
2024-03-10,mushrooms,231
2024-03-10,onion,231
2024-03-10,palm sugar,751
2024-03-10,peanuts,601
2024-03-10,prawns,261
2024-03-10,red beans,751
2024-03-10,rice,1146
2024-03-10,rice flour jelly,751
2024-03-10,sambal,601
2024-03-10,soft-boiled eggs,2202
2024-03-10,soy sauce,261
2024-03-10,spices,157
2024-03-10,sugar syrup,692
2024-03-10,tandoori masala,210
2024-03-10,vegetable broth,231
2024-03-10,water,1201
2024-03-10,white bread,2202
2024-03-10,yogurt,210
2024-03-11,anchovies,1020
2024-03-11,beef,101
2024-03-11,beef bacon,83
2024-03-11,black pepper,83
2024-03-11,black pepper sauce,232
2024-03-11,black tea,2364
2024-03-11,cheese,83
2024-03-11,chicken,95
2024-03-11,chicken thigh,232
2024-03-11,chili,101
2024-03-11,coconut milk,1562
2024-03-11,coleslaw,232
2024-03-11,condensed milk,2047
2024-03-11,cucumber,258
2024-03-11,curry,578
2024-03-11,egg,1598
2024-03-11,eggs,83
2024-03-11,evaporated milk,2047
2024-03-11,fish broth,258
2024-03-11,flour,578
2024-03-11,fries,232
2024-03-11,galangal,101
2024-03-11,garlic,95
2024-03-11,ghee,578
2024-03-11,ginger,95
2024-03-11,lemon,317
2024-03-11,lemongrass,101
2024-03-11,mint,258
2024-03-11,palm sugar,441
2024-03-11,peanuts,1020
2024-03-11,red beans,441
2024-03-11,rice,1020
2024-03-11,rice flour jelly,441
2024-03-11,rice noodles,258
2024-03-11,sambal,1020
2024-03-11,shrimp paste,258
2024-03-11,spaghetti,83
2024-03-11,spices,101
2024-03-11,sugar syrup,317
2024-03-11,tamarind,258
2024-03-11,tandoori masala,95
2024-03-11,water,578
2024-03-11,yogurt,95
2024-03-12,bean sprouts,104
2024-03-12,beef,200
2024-03-12,beef bacon,474
2024-03-12,black pepper,474
2024-03-12,black pepper sauce,454
2024-03-12,black tea,1920
2024-03-12,butter,1554
2024-03-12,cheese,474
2024-03-12,chicken,486
2024-03-12,chicken thigh,454
2024-03-12,chili,200
2024-03-12,chives,104
2024-03-12,cockles,104
2024-03-12,coconut milk,782
2024-03-12,coleslaw,454
2024-03-12,condensed milk,1356
2024-03-12,cream,333
2024-03-12,curry,1585
2024-03-12,egg,1585
2024-03-12,eggs,474
2024-03-12,evaporated milk,1356
2024-03-12,flat rice noodles,104
2024-03-12,flour,1585
2024-03-12,fries,454
2024-03-12,galangal,200
2024-03-12,garlic,819
2024-03-12,ghee,1585
2024-03-12,ginger,486
2024-03-12,kaya,1554
2024-03-12,lemon,564
2024-03-12,lemongrass,200
2024-03-12,mushrooms,333
2024-03-12,onion,333
2024-03-12,palm sugar,582
2024-03-12,prawns,104
2024-03-12,red beans,582
2024-03-12,rice flour jelly,582
2024-03-12,soft-boiled eggs,1554
2024-03-12,soy sauce,104
2024-03-12,spaghetti,474
2024-03-12,spices,200
2024-03-12,sugar syrup,564
2024-03-12,tandoori masala,486
2024-03-12,vegetable broth,333
2024-03-12,water,1585
2024-03-12,white bread,1554
2024-03-12,yogurt,486
2024-03-13,anchovies,663
2024-03-13,bean sprouts,100
2024-03-13,beef bacon,22
2024-03-13,black pepper,22
2024-03-13,black pepper sauce,481
2024-03-13,black tea,2337
2024-03-13,butter,686
2024-03-13,cheese,22
2024-03-13,chicken,949
2024-03-13,chicken thigh,481
2024-03-13,chili sauce,153
2024-03-13,chives,100
2024-03-13,cockles,100
2024-03-13,coconut milk,1236
2024-03-13,coleslaw,481
2024-03-13,condensed milk,1788
2024-03-13,cream,108
2024-03-13,cucumber,874
2024-03-13,curry,1177
