日期,菜品,销量
2024-03-24,Cendol,293
2024-03-24,Kaya Toast Set,426
2024-03-24,Tandoori Chicken,163
2024-03-24,Iced Lemon Tea,336
2024-03-24,Kaya Toast Set,587
2024-03-24,Tandoori Chicken,172
2024-03-24,Cendol,283
2024-03-24,Chicken Chop,166
2024-03-24,Cendol,185
2024-03-24,Mushroom Soup,205
2024-03-24,Chicken Rice,0
2024-03-24,Spaghetti Carbonara,149
2024-03-24,Teh Tarik,596
2024-03-24,Kaya Toast Set,432
2024-03-25,Laksa,305
2024-03-25,Chicken Rice,213
2024-03-25,Tandoori Chicken,0
2024-03-25,Beef Rendang,155
2024-03-25,Chicken Chop,172
2024-03-25,Kaya Toast Set,392
2024-03-25,Chicken Rice,283
2024-03-25,Kaya Toast Set,588
2024-03-25,Tandoori Chicken,270
2024-03-25,Chicken Rice,155
2024-03-25,Tandoori Chicken,269
2024-03-25,Chicken Chop,7
2024-03-25,Nasi Lemak,276
2024-03-25,Nasi Lemak,387
2024-03-25,Teh Tarik,989
2024-03-25,Chicken Chop,215
2024-03-25,Teh Tarik,856
2024-03-25,Roti Canai,409
2024-03-25,Beef Rendang,0
2024-03-25,Roti Canai,381
2024-03-25,Cendol,168
2024-03-25,Mushroom Soup,0
2024-03-25,Roti Canai,336
2024-03-25,Tandoori Chicken,107
2024-03-25,Cendol,285
2024-03-25,Laksa,294
2024-03-25,Kaya Toast Set,401
2024-03-25,Mushroom Soup,89
2024-03-25,Char Kway Teow,152
2024-03-26,Spaghetti Carbonara,0
2024-03-26,Cendol,78
2024-03-26,Cendol,280
2024-03-26,Kaya Toast Set,359
2024-03-26,Char Kway Teow,340
2024-03-26,Nasi Lemak,175
2024-03-26,Teh Tarik,380
2024-03-26,Cendol,238
2024-03-26,Mushroom Soup,39
2024-03-26,Nasi Lemak,128
2024-03-26,Spaghetti Carbonara,37
2024-03-26,Cendol,299
2024-03-26,Chicken Rice,96
2024-03-26,Nasi Lemak,215
2024-03-26,Beef Rendang,206
2024-03-26,Chicken Chop,145
2024-03-26,Teh Tarik,587
2024-03-26,Kaya Toast Set,335
2024-03-26,Spaghetti Carbonara,229
2024-03-26,Cendol,225
2024-03-26,Kaya Toast Set,213
2024-03-26,Chicken Chop,58
2024-03-26,Kaya Toast Set,391
2024-03-27,Nasi Lemak,173
2024-03-27,Chicken Rice,354
2024-03-27,Chicken Chop,251
2024-03-27,Teh Tarik,976
2024-03-27,Mushroom Soup,0
2024-03-27,Mushroom Soup,218
2024-03-27,Teh Tarik,222
2024-03-27,Mushroom Soup,329
2024-03-27,Teh Tarik,239
2024-03-27,Chicken Chop,176
2024-03-27,Beef Rendang,269
2024-03-27,Kaya Toast Set,193
2024-03-27,Cendol,179
2024-03-27,Tandoori Chicken,191
2024-03-27,Teh Tarik,216
2024-03-27,Spaghetti Carbonara,106
2024-03-27,Tandoori Chicken,174
2024-03-27,Chicken Rice,210
2024-03-27,Mushroom Soup,131
2024-03-27,Teh Tarik,444
2024-03-27,Beef Rendang,186
2024-03-27,Teh Tarik,281
2024-03-27,Mushroom Soup,204
2024-03-27,Teh Tarik,191
2024-03-27,Nasi Lemak,246
2024-03-27,Mushroom Soup,152
2024-03-28,Teh Tarik,633
2024-03-28,Beef Rendang,182
2024-03-28,Chicken Chop,87
2024-03-28,Cendol,406
2024-03-28,Roti Canai,301
2024-03-28,Kaya Toast Set,675
2024-03-28,Beef Rendang,156
2024-03-28,Iced Lemon Tea,367
2024-03-28,Cendol,202
2024-03-28,Spaghetti Carbonara,0
2024-03-28,Tandoori Chicken,0
2024-03-28,Beef Rendang,189
2024-03-28,Mushroom Soup,0
2024-03-28,Iced Lemon Tea,346
2024-03-28,Chicken Rice,226
2024-03-28,Iced Lemon Tea,341
2024-03-28,Spaghetti Carbonara,209
2024-03-28,Tandoori Chicken,0
2024-03-28,Mushroom Soup,258
2024-03-28,Cendol,168
2024-03-28,Nasi Lemak,262
2024-03-28,Iced Lemon Tea,270
2024-03-28,Cendol,301
2024-03-28,Kaya Toast Set,91
2024-03-28,Laksa,0
2024-03-29,Laksa,200
2024-03-29,Kaya Toast Set,405
2024-03-29,Chicken Rice,182
2024-03-29,Beef Rendang,95
2024-03-29,Chicken Chop,115
2024-03-29,Kaya Toast Set,287
2024-03-29,Mushroom Soup,225
2024-03-29,Nasi Lemak,261
2024-03-29,Tandoori Chicken,182
2024-03-29,Chicken Rice,269
2024-03-29,Cendol,224
2024-03-29,Tandoori Chicken,119
2024-03-29,Teh Tarik,313
2024-03-29,Cendol,220
2024-03-29,Spaghetti Carbonara,164
2024-03-29,Spaghetti Carbonara,78
2024-03-29,Tandoori Chicken,108
2024-03-29,Char Kway Teow,197
2024-03-29,Kaya Toast Set,424
2024-03-29,Iced Lemon Tea,390
2024-03-29,Teh Tarik,626
2024-03-29,Spaghetti Carbonara,0
2024-03-29,Cendol,62
2024-03-29,Kaya Toast Set,330
2024-03-29,Kaya Toast Set,291
2024-03-30,Mushroom Soup,160
2024-03-30,Roti Canai,358
2024-03-30,Cendol,302
2024-03-30,Mushroom Soup,19
2024-03-30,Iced Lemon Tea,264
2024-03-30,Spaghetti Carbonara,55
2024-03-30,Kaya Toast Set,421
2024-03-30,Roti Canai,641
2024-03-30,Spaghetti Carbonara,166
2024-03-30,Char Kway Teow,89
2024-03-30,Nasi Lemak,708
2024-03-30,Roti Canai,552
2024-03-30,Kaya Toast Set,784
2024-03-30,Cendol,345
2024-03-30,Kaya Toast Set,608
2024-03-30,Tandoori Chicken,22
2024-03-30,Iced Lemon Tea,458
2024-03-30,Kaya Toast Set,933
2024-03-30,Kaya Toast Set,413
2024-03-30,Kaya Toast Set,355
2024-03-30,Tandoori Chicken,343
2024-03-30,Teh Tarik,527
2024-03-30,Kaya Toast Set,445
2024-03-30,Teh Tarik,895
2024-03-30,Kaya Toast Set,476
2024-03-30,Chicken Rice,265
2024-03-30,Teh Tarik,388
2024-03-30,Spaghetti Carbonara,100
2024-03-30,Roti Canai,370
2024-03-30,Cendol,411
2024-03-30,Roti Canai,296
2024-03-30,Teh Tarik,458
2024-03-31,Teh Tarik,734
2024-03-31,Tandoori Chicken,7
2024-03-31,Mushroom Soup,0
2024-03-31,Nasi Lemak,429
2024-03-31,Nasi Lemak,313
2024-03-31,Iced Lemon Tea,462
2024-03-31,Teh Tarik,632
2024-03-31,Chicken Chop,0
2024-03-31,Tandoori Chicken,150
2024-03-31,Kaya Toast Set,454
2024-03-31,Mushroom Soup,210
2024-03-31,Spaghetti Carbonara,170
2024-03-31,Kaya Toast Set,656
2024-03-31,Cendol,599
2024-03-31,Char Kway Teow,224
2024-03-31,Teh Tarik,439
2024-03-31,Cendol,198
2024-03-31,Mushroom Soup,69
2024-03-31,Spaghetti Carbonara,117
2024-03-31,Kaya Toast Set,544
2024-03-31,Mushroom Soup,178
2024-04-01,Iced Lemon Tea,246
2024-04-01,Teh Tarik,399
2024-04-01,Cendol,204
2024-04-01,Kaya Toast Set,367
2024-04-01,Chicken Rice,279
2024-04-01,Teh Tarik,499
2024-04-01,Cendol,121
2024-04-01,Cendol,278
2024-04-01,Beef Rendang,9
2024-04-01,Tandoori Chicken,191
2024-04-01,Teh Tarik,582
2024-04-01,Kaya Toast Set,319
2024-04-01,Chicken Chop,236
2024-04-01,Nasi Lemak,278
2024-04-01,Roti Canai,412
2024-04-01,Char Kway Teow,191
2024-04-01,Spaghetti Carbonara,58
2024-04-01,Iced Lemon Tea,477
2024-04-01,Spaghetti Carbonara,128
2024-04-01,Cendol,257
2024-04-01,Teh Tarik,599
2024-04-01,Nasi Lemak,434
2024-04-01,Spaghetti Carbonara,55
2024-04-01,Iced Lemon Tea,610
2024-04-02,Chicken Chop,90
2024-04-02,Roti Canai,124
2024-04-02,Spaghetti Carbonara,181
2024-04-02,Roti Canai,852
2024-04-02,Teh Tarik,1159
2024-04-02,Cendol,154
2024-04-02,Iced Lemon Tea,269
2024-04-02,Chicken Chop,183
2024-04-02,Chicken Chop,289
2024-04-02,Teh Tarik,1000
2024-04-02,Chicken Chop,62
2024-04-02,Chicken Rice,218
2024-04-02,Char Kway Teow,152
2024-04-02,Kaya Toast Set,406
2024-04-02,Nasi Lemak,299
2024-04-02,Tandoori Chicken,113
2024-04-02,Nasi Lemak,200
2024-04-02,Kaya Toast Set,401
2024-04-02,Char Kway Teow,9
2024-04-02,Cendol,487
2024-04-02,Chicken Rice,69
2024-04-02,Tandoori Chicken,145
2024-04-02,Nasi Lemak,404
2024-04-02,Mushroom Soup,58
2024-04-02,Teh Tarik,1131
2024-04-02,Chicken Rice,457
2024-04-02,Teh Tarik,1021
2024-04-02,Nasi Lemak,290
2024-04-02,Kaya Toast Set,231
2024-04-02,Mushroom Soup,0
2024-04-02,Beef Rendang,212
2024-04-02,Spaghetti Carbonara,186
2024-04-02,Cendol,226
2024-04-03,Kaya Toast Set,403
2024-04-03,Tandoori Chicken,163
2024-04-03,Nasi Lemak,34
2024-04-03,Nasi Lemak,331
2024-04-03,Iced Lemon Tea,78
2024-04-03,Kaya Toast Set,364
2024-04-03,Chicken Rice,224
2024-04-03,Cendol,160
2024-04-03,Kaya Toast Set,453
2024-04-03,Laksa,255
2024-04-03,Teh Tarik,1066
2024-04-03,Tandoori Chicken,0
2024-04-03,Cendol,207
2024-04-03,Kaya Toast Set,284
2024-04-03,Mushroom Soup,214
2024-04-03,Cendol,311
2024-04-03,Cendol,317
2024-04-03,Cendol,49
2024-04-03,Nasi Lemak,370
2024-04-03,Laksa,152
2024-04-03,Beef Rendang,91
2024-04-03,Iced Lemon Tea,168
2024-04-03,Teh Tarik,340
2024-04-03,Mushroom Soup,104
2024-04-03,Teh Tarik,556
2024-04-03,Roti Canai,149
2024-04-03,Spaghetti Carbonara,25
2024-04-03,Chicken Chop,90
2024-04-03,Chicken Chop,134
2024-04-03,Teh Tarik,156
2024-04-03,Kaya Toast Set,230
2024-04-03,Laksa,228
2024-04-03,Chicken Chop,264
2024-04-03,Nasi Lemak,186
2024-04-03,Tandoori Chicken,0
2024-04-03,Spaghetti Carbonara,163
2024-04-04,Teh Tarik,447
2024-04-04,Spaghetti Carbonara,75
2024-04-04,Cendol,157
2024-04-04,Char Kway Teow,115
2024-04-04,Beef Rendang,0
2024-04-04,Teh Tarik,490
2024-04-04,Iced Lemon Tea,311
2024-04-04,Teh Tarik,440
2024-04-04,Iced Lemon Tea,176
2024-04-04,Kaya Toast Set,299
2024-04-04,Mushroom Soup,101
2024-04-04,Roti Canai,296
2024-04-04,Kaya Toast Set,487
2024-04-04,Kaya Toast Set,258
2024-04-04,Cendol,193
2024-04-04,Roti Canai,246
2024-04-04,Chicken Rice,405
2024-04-04,Teh Tarik,314
2024-04-04,Teh Tarik,458
2024-04-04,Teh Tarik,1352
2024-04-05,Roti Canai,847
2024-04-05,Iced Lemon Tea,509
2024-04-05,Roti Canai,170
2024-04-05,Tandoori Chicken,91
2024-04-05,Mushroom Soup,0
2024-04-05,Cendol,9
2024-04-05,Beef Rendang,56
2024-04-05,Laksa,68
2024-04-05,Mushroom Soup,0
2024-04-05,Chicken Rice,109
2024-04-05,Tandoori Chicken,74
2024-04-05,Iced Lemon Tea,69
2024-04-05,Kaya Toast Set,349
2024-04-05,Nasi Lemak,578
2024-04-05,Spaghetti Carbonara,43
2024-04-05,Mushroom Soup,54
2024-04-05,Teh Tarik,859
2024-04-05,Kaya Toast Set,328
2024-04-05,Roti Canai,773
2024-04-05,Cendol,510
2024-04-05,Roti Canai,339
2024-04-05,Cendol,197
2024-04-05,Tandoori Chicken,300
2024-04-05,Kaya Toast Set,384
2024-04-05,Iced Lemon Tea,225
2024-04-05,Cendol,131
2024-04-05,Spaghetti Carbonara,172
2024-04-05,Cendol,127
2024-04-06,Chicken Chop,54
2024-04-06,Chicken Chop,132
2024-04-06,Spaghetti Carbonara,110
2024-04-06,Chicken Rice,206
2024-04-06,Tandoori Chicken,39
2024-04-06,Cendol,316
2024-04-06,Cendol,311
2024-04-06,Mushroom Soup,329
2024-04-06,Iced Lemon Tea,806
2024-04-06,Spaghetti Carbonara,206
2024-04-06,Spaghetti Carbonara,307
2024-04-06,Cendol,348
2024-04-06,Iced Lemon Tea,728
2024-04-06,Tandoori Chicken,172
2024-04-06,Tandoori Chicken,200
2024-04-06,Nasi Lemak,603
2024-04-06,Tandoori Chicken,93
2024-04-06,Char Kway Teow,381
2024-04-06,Chicken Chop,176
2024-04-06,Kaya Toast Set,509
2024-04-06,Cendol,346
2024-04-06,Tandoori Chicken,196
2024-04-06,Kaya Toast Set,607
2024-04-06,Chicken Chop,320
2024-04-06,Teh Tarik,633
2024-04-07,Teh Tarik,830
2024-04-07,Cendol,285
2024-04-07,Nasi Lemak,361
2024-04-07,Mushroom Soup,188
2024-04-07,Iced Lemon Tea,433
2024-04-07,Kaya Toast Set,595
2024-04-07,Laksa,319
2024-04-07,Cendol,135
2024-04-07,Kaya Toast Set,477
2024-04-07,Mushroom Soup,0
2024-04-07,Cendol,252
2024-04-07,Teh Tarik,609
2024-04-07,Mushroom Soup,77
2024-04-07,Chicken Chop,74
2024-04-07,Teh Tarik,519
2024-04-07,Chicken Chop,310
2024-04-07,Cendol,316
2024-04-07,Cendol,223
2024-04-07,Nasi Lemak,654
2024-04-08,Char Kway Teow,344
2024-04-08,Teh Tarik,198
2024-04-08,Chicken Chop,141
2024-04-08,Iced Lemon Tea,135
2024-04-08,Tandoori Chicken,180
2024-04-08,Nasi Lemak,170
2024-04-08,Iced Lemon Tea,756
2024-04-08,Chicken Rice,69
2024-04-08,Teh Tarik,458
2024-04-08,Teh Tarik,293
2024-04-08,Cendol,196
2024-04-08,Mushroom Soup,0
2024-04-08,Nasi Lemak,343
2024-04-08,Cendol,401
2024-04-08,Roti Canai,311
2024-04-08,Teh Tarik,468
2024-04-08,Nasi Lemak,306
2024-04-08,Beef Rendang,136
2024-04-09,Cendol,170
2024-04-09,Char Kway Teow,62
2024-04-09,Mushroom Soup,0
2024-04-09,Char Kway Teow,31
2024-04-09,Kaya Toast Set,341
2024-04-09,Roti Canai,189
2024-04-09,Tandoori Chicken,116
2024-04-09,Iced Lemon Tea,99
2024-04-09,Mushroom Soup,180
2024-04-09,Mushroom Soup,33
2024-04-09,Chicken Chop,146
2024-04-09,Kaya Toast Set,387
2024-04-09,Char Kway Teow,26
2024-04-09,Teh Tarik,613
2024-04-09,Nasi Lemak,167
2024-04-09,Chicken Chop,61
2024-04-09,Teh Tarik,553
2024-04-09,Nasi Lemak,274
2024-04-09,Mushroom Soup,0
2024-04-09,Tandoori Chicken,387
2024-04-09,Teh Tarik,380
2024-04-09,Nasi Lemak,394
2024-04-09,Char Kway Teow,171
2024-04-09,Kaya Toast Set,230
2024-04-09,Nasi Lemak,265
2024-04-09,Nasi Lemak,237
2024-04-09,Spaghetti Carbonara,63
2024-04-09,Chicken Chop,187
2024-04-09,Mushroom Soup,88
2024-04-09,Mushroom Soup,93
2024-04-09,Roti Canai,336
2024-04-09,Iced Lemon Tea,343
2024-04-09,Teh Tarik,333
2024-04-10,Iced Lemon Tea,380
2024-04-10,Char Kway Teow,21
2024-04-10,Mushroom Soup,52
2024-04-10,Cendol,160
2024-04-10,Cendol,106
2024-04-10,Mushroom Soup,56
2024-04-10,Teh Tarik,211
2024-04-10,Chicken Rice,115
2024-04-10,Roti Canai,354
2024-04-10,Chicken Rice,176
2024-04-10,Spaghetti Carbonara,65
2024-04-10,Nasi Lemak,543
2024-04-10,Mushroom Soup,250
2024-04-10,Iced Lemon Tea,122
2024-04-10,Cendol,338
2024-04-10,Beef Rendang,0
2024-04-10,Chicken Chop,164
2024-04-10,Teh Tarik,398
2024-04-10,Tandoori Chicken,328
2024-04-10,Chicken Chop,268
2024-04-10,Cendol,148
2024-04-10,Tandoori Chicken,123
2024-04-10,Cendol,194
2024-04-10,Char Kway Teow,150
2024-04-10,Char Kway Teow,238
2024-04-11,Kaya Toast Set,275
2024-04-11,Chicken Chop,42
2024-04-11,Nasi Lemak,281
2024-04-11,Chicken Chop,68
2024-04-11,Teh Tarik,437
2024-04-11,Tandoori Chicken,44
2024-04-11,Teh Tarik,682
2024-04-11,Tandoori Chicken,165
2024-04-11,Nasi Lemak,116
2024-04-11,Cendol,235
2024-04-11,Laksa,76
2024-04-11,Iced Lemon Tea,381
2024-04-11,Spaghetti Carbonara,55
2024-04-11,Spaghetti Carbonara,0
2024-04-11,Tandoori Chicken,22
2024-04-11,Tandoori Chicken,0
2024-04-11,Kaya Toast Set,222
2024-04-11,Cendol,231
2024-04-11,Teh Tarik,428
2024-04-11,Laksa,109
2024-04-11,Cendol,297
2024-04-11,Spaghetti Carbonara,131
2024-04-11,Spaghetti Carbonara,222
2024-04-11,Iced Lemon Tea,350
2024-04-12,Cendol,32
2024-04-12,Cendol,200
2024-04-12,Cendol,113
2024-04-12,Teh Tarik,277
2024-04-12,Chicken Chop,176
2024-04-12,Mushroom Soup,256
2024-04-12,Roti Canai,367
2024-04-12,Chicken Chop,232
2024-04-12,Cendol,280
2024-04-12,Iced Lemon Tea,185
2024-04-12,Cendol,176
2024-04-12,Spaghetti Carbonara,186
2024-04-12,Char Kway Teow,262
2024-04-12,Iced Lemon Tea,192
2024-04-12,Kaya Toast Set,742
2024-04-12,Cendol,187
2024-04-12,Iced Lemon Tea,225
2024-04-12,Char Kway Teow,83
2024-04-12,Roti Canai,229
2024-04-12,Kaya Toast Set,274
2024-04-12,Beef Rendang,200
2024-04-12,Chicken Rice,311
2024-04-12,Chicken Chop,184
2024-04-13,Teh Tarik,738
2024-04-13,Spaghetti Carbonara,176
2024-04-13,Chicken Chop,257
2024-04-13,Beef Rendang,134
2024-04-13,Spaghetti Carbonara,277
2024-04-13,Roti Canai,668
2024-04-13,Kaya Toast Set,401
2024-04-13,Teh Tarik,406
2024-04-13,Iced Lemon Tea,322
2024-04-13,Nasi Lemak,302
2024-04-13,Laksa,157
2024-04-13,Teh Tarik,626
2024-04-13,Cendol,350
2024-04-13,Kaya Toast Set,471
2024-04-13,Spaghetti Carbonara,198
2024-04-13,Tandoori Chicken,53
2024-04-13,Chicken Rice,554
2024-04-13,Cendol,195
2024-04-13,Teh Tarik,558
2024-04-13,Roti Canai,451
2024-04-13,Iced Lemon Tea,393
2024-04-13,Nasi Lemak,381
2024-04-13,Teh Tarik,350
2024-04-13,Teh Tarik,637
2024-04-13,Iced Lemon Tea,313
2024-04-13,Mushroom Soup,143
2024-04-13,Cendol,567
2024-04-13,Char Kway Teow,111
2024-04-13,Kaya Toast Set,546
2024-04-14,Iced Lemon Tea,468
2024-04-14,Iced Lemon Tea,546
2024-04-14,Char Kway Teow,169
2024-04-14,Cendol,431
2024-04-14,Kaya Toast Set,540
2024-04-14,Teh Tarik,566
2024-04-14,Teh Tarik,793
2024-04-14,Laksa,264
2024-04-14,Teh Tarik,994
2024-04-14,Kaya Toast Set,779
2024-04-14,Spaghetti Carbonara,130
2024-04-14,Roti Canai,206
2024-04-14,Cendol,273
2024-04-14,Cendol,290
2024-04-14,Teh Tarik,769
2024-04-14,Char Kway Teow,223
2024-04-14,Kaya Toast Set,442
2024-04-14,Iced Lemon Tea,353
2024-04-14,Spaghetti Carbonara,138
2024-04-14,Roti Canai,573
2024-04-14,Cendol,385
2024-04-14,Teh Tarik,584
2024-04-14,Mushroom Soup,13
2024-04-14,Kaya Toast Set,479
2024-04-14,Tandoori Chicken,312
2024-04-14,Teh Tarik,626
2024-04-14,Chicken Chop,0
2024-04-14,Char Kway Teow,3
2024-04-14,Tandoori Chicken,183
2024-04-14,Kaya Toast Set,428
2024-04-14,Chicken Chop,122
2024-04-14,Nasi Lemak,325
2024-04-14,Beef Rendang,0
2024-04-14,Cendol,500
2024-04-14,Kaya Toast Set,862
2024-04-14,Iced Lemon Tea,624
2024-04-14,Tandoori Chicken,161
2024-04-14,Cendol,213
2024-04-14,Nasi Lemak,524
2024-04-14,Teh Tarik,585
2024-04-14,Cendol,342
2024-04-14,Chicken Chop,132
2024-04-15,Chicken Chop,36
2024-04-15,Teh Tarik,497
2024-04-15,Roti Canai,521
2024-04-15,Chicken Chop,112
2024-04-15,Beef Rendang,0
2024-04-15,Kaya Toast Set,635
2024-04-15,Chicken Rice,160
2024-04-15,Nasi Lemak,147
2024-04-15,Iced Lemon Tea,143
2024-04-15,Teh Tarik,348
2024-04-15,Kaya Toast Set,359
2024-04-15,Nasi Lemak,304
2024-04-15,Iced Lemon Tea,177
2024-04-15,Teh Tarik,718
2024-04-15,Nasi Lemak,422
2024-04-15,Kaya Toast Set,315
2024-04-15,Chicken Rice,203
2024-04-15,Spaghetti Carbonara,23
2024-04-15,Kaya Toast Set,472
2024-04-15,Spaghetti Carbonara,0
2024-04-15,Char Kway Teow,258
2024-04-15,Kaya Toast Set,280
2024-04-15,Cendol,108
2024-04-15,Tandoori Chicken,44
2024-04-15,Beef Rendang,56
2024-04-15,Roti Canai,617
2024-04-15,Iced Lemon Tea,270
2024-04-16,Char Kway Teow,253
2024-04-16,Roti Canai,263
2024-04-16,Kaya Toast Set,331
2024-04-16,Tandoori Chicken,0
2024-04-16,Spaghetti Carbonara,79
2024-04-16,Chicken Chop,119
2024-04-16,Spaghetti Carbonara,49
2024-04-16,Roti Canai,442
2024-04-16,Iced Lemon Tea,152
2024-04-16,Spaghetti Carbonara,25
2024-04-16,Kaya Toast Set,429
2024-04-16,Iced Lemon Tea,598
2024-04-16,Cendol,218
2024-04-16,Teh Tarik,491
2024-04-16,Cendol,2
2024-04-16,Spaghetti Carbonara,111
2024-04-16,Nasi Lemak,441
2024-04-16,Beef Rendang,50
2024-04-16,Cendol,98
2024-04-16,Mushroom Soup,12
2024-04-16,Laksa,169
2024-04-16,Char Kway Teow,168
2024-04-16,Chicken Chop,131
2024-04-16,Roti Canai,167
2024-04-16,Chicken Chop,149
2024-04-16,Teh Tarik,322
2024-04-16,Char Kway Teow,270
2024-04-16,Nasi Lemak,108
2024-04-16,Teh Tarik,385
2024-04-16,Nasi Lemak,206
2024-04-17,Nasi Lemak,156
2024-04-17,Spaghetti Carbonara,0
2024-04-17,Roti Canai,334
2024-04-17,Kaya Toast Set,436
2024-04-17,Chicken Chop,136
2024-04-17,Nasi Lemak,324
2024-04-17,Cendol,213
2024-04-17,Spaghetti Carbonara,0
2024-04-17,Cendol,458
2024-04-17,Mushroom Soup,102
2024-04-17,Kaya Toast Set,361
2024-04-17,Iced Lemon Tea,325
2024-04-17,Chicken Chop,206
2024-04-17,Nasi Lemak,159
2024-04-17,Kaya Toast Set,336
2024-04-17,Iced Lemon Tea,555
2024-04-17,Cendol,220
2024-04-17,Teh Tarik,376
2024-04-17,Tandoori Chicken,0
2024-04-17,Teh Tarik,164
2024-04-17,Tandoori Chicken,122
2024-04-17,Chicken Chop,334
2024-04-17,Teh Tarik,386
2024-04-17,Spaghetti Carbonara,77
2024-04-17,Beef Rendang,101
2024-04-17,Char Kway Teow,303
2024-04-17,Roti Canai,458
2024-04-17,Kaya Toast Set,349
2024-04-17,Spaghetti Carbonara,77
2024-04-17,Roti Canai,371
2024-04-17,Cendol,132
2024-04-17,Chicken Chop,151
2024-04-17,Cendol,18
2024-04-17,Mushroom Soup,28
2024-04-17,Chicken Rice,406
2024-04-18,Nasi Lemak,304
2024-04-18,Chicken Chop,180
2024-04-18,Mushroom Soup,170
2024-04-18,Teh Tarik,719
2024-04-18,Iced Lemon Tea,296
2024-04-18,Chicken Chop,83
2024-04-18,Roti Canai,364
2024-04-18,Iced Lemon Tea,266
2024-04-18,Cendol,189
2024-04-18,Beef Rendang,61
2024-04-18,Kaya Toast Set,315
2024-04-18,Roti Canai,729
2024-04-18,Tandoori Chicken,39
2024-04-18,Nasi Lemak,152
2024-04-18,Chicken Chop,40
2024-04-18,Char Kway Teow,115
2024-04-18,Teh Tarik,495
2024-04-18,Beef Rendang,9
2024-04-18,Nasi Lemak,109
2024-04-18,Iced Lemon Tea,669
2024-04-18,Beef Rendang,113
2024-04-18,Tandoori Chicken,78
2024-04-18,Roti Canai,339
2024-04-18,Cendol,484
2024-04-18,Teh Tarik,770
2024-04-18,Char Kway Teow,235
2024-04-18,Cendol,168
2024-04-18,Nasi Lemak,245
2024-04-18,Tandoori Chicken,164
2024-04-18,Iced Lemon Tea,156
2024-04-18,Roti Canai,824
2024-04-18,Cendol,129
2024-04-18,Tandoori Chicken,33
2024-04-18,Cendol,155
2024-04-18,Kaya Toast Set,300
2024-04-18,Kaya Toast Set,342
2024-04-18,Tandoori Chicken,133
2024-04-18,Nasi Lemak,226
2024-04-18,Teh Tarik,443
2024-04-18,Teh Tarik,358
2024-04-19,Roti Canai,419
2024-04-19,Iced Lemon Tea,162
2024-04-19,Beef Rendang,76
2024-04-19,Kaya Toast Set,147
2024-04-19,Kaya Toast Set,403
2024-04-19,Roti Canai,312
2024-04-19,Kaya Toast Set,257
2024-04-19,Teh Tarik,873
2024-04-19,Spaghetti Carbonara,207
2024-04-19,Teh Tarik,247
2024-04-19,Kaya Toast Set,625
2024-04-19,Kaya Toast Set,164
2024-04-19,Tandoori Chicken,82
2024-04-19,Roti Canai,265
2024-04-19,Tandoori Chicken,286
2024-04-19,Nasi Lemak,532
2024-04-19,Tandoori Chicken,0
2024-04-19,Cendol,131
2024-04-19,Tandoori Chicken,126
2024-04-19,Mushroom Soup,0
2024-04-19,Char Kway Teow,302
2024-04-19,Nasi Lemak,243
2024-04-19,Tandoori Chicken,0
2024-04-19,Mushroom Soup,0
2024-04-19,Beef Rendang,53
2024-04-20,Teh Tarik,723
2024-04-20,Beef Rendang,189
2024-04-20,Cendol,366
2024-04-20,Chicken Rice,479
2024-04-20,Nasi Lemak,465
2024-04-20,Teh Tarik,608
2024-04-20,Tandoori Chicken,69
2024-04-20,Cendol,178
2024-04-20,Char Kway Teow,367
2024-04-20,Char Kway Teow,42
2024-04-20,Roti Canai,599
2024-04-20,Kaya Toast Set,467
2024-04-20,Chicken Chop,151
2024-04-20,Kaya Toast Set,435
2024-04-20,Cendol,407
2024-04-20,Mushroom Soup,6
2024-04-20,Beef Rendang,82
2024-04-20,Chicken Rice,132
2024-04-20,Beef Rendang,71
2024-04-20,Cendol,380
2024-04-20,Cendol,132
2024-04-20,Mushroom Soup,226
2024-04-20,Cendol,269
2024-04-20,Spaghetti Carbonara,371
2024-04-20,Laksa,192
2024-04-20,Cendol,215
2024-04-20,Spaghetti Carbonara,74
2024-04-20,Kaya Toast Set,521
2024-04-20,Kaya Toast Set,820
2024-04-20,Kaya Toast Set,799
2024-04-20,Roti Canai,385
2024-04-20,Cendol,533
2024-04-20,Kaya Toast Set,538
2024-04-20,Chicken Chop,232
2024-04-20,Iced Lemon Tea,767
2024-04-20,Kaya Toast Set,884
2024-04-20,Kaya Toast Set,400
2024-04-20,Kaya Toast Set,421
2024-04-20,Mushroom Soup,46
2024-04-21,Roti Canai,519
2024-04-21,Cendol,336
2024-04-21,Spaghetti Carbonara,238
2024-04-21,Char Kway Teow,210
2024-04-21,Kaya Toast Set,823
2024-04-21,Chicken Chop,272
2024-04-21,Spaghetti Carbonara,1
2024-04-21,Teh Tarik,352
2024-04-21,Kaya Toast Set,443
2024-04-21,Kaya Toast Set,403
2024-04-21,Beef Rendang,185
2024-04-21,Teh Tarik,871
2024-04-21,Roti Canai,378
2024-04-21,Chicken Chop,376
2024-04-21,Iced Lemon Tea,370
2024-04-21,Tandoori Chicken,241
2024-04-21,Spaghetti Carbonara,192
2024-04-21,Cendol,251
2024-04-21,Nasi Lemak,370
2024-04-21,Chicken Chop,470
2024-04-21,Spaghetti Carbonara,17
2024-04-22,Chicken Chop,12
2024-04-22,Beef Rendang,261
2024-04-22,Tandoori Chicken,17
2024-04-22,Chicken Rice,187
