date,dish_name,quantity
2025-09-05,Tomato,2.92
2025-09-05,Paneer,0.67
2025-09-05,Milk,5.0
2025-09-05,Mutton,1.33
2025-09-05,Eggs,2.0
2025-09-05,Chicken,4.22
2025-09-05,Onion,4.36
2025-09-06,Tomato,1.4
2025-09-06,Sugar,4.72
2025-09-06,Rohu Fish,4.79
2025-09-06,Rice,2.65
2025-09-06,Paneer,1.02
2025-09-06,Mutton,4.07
2025-09-06,Milk,9.0
2025-09-06,Eggs,5.0
2025-09-06,Chicken,4.08
2025-09-06,Onion,2.5
2025-09-07,Rice,4.85
2025-09-07,Tomato,1.57
2025-09-07,Sugar,0.86
2025-09-07,Rohu Fish,0.86
2025-09-07,Paneer,4.21
2025-09-07,Chicken,0.99
2025-09-07,Mutton,3.09
2025-09-07,Milk,9.0
2025-09-07,Eggs,9.0
2025-09-07,Onion,3.92
2025-09-08,Rice,1.01
2025-09-08,Tomato,4.43
2025-09-08,Sugar,4.85
2025-09-08,Rohu Fish,3.85
2025-09-08,Paneer,3.19
2025-09-08,Onion,2.5
2025-09-08,Mutton,4.07
2025-09-08,Milk,1.0
2025-09-08,Eggs,7.0
2025-09-08,Chicken,2.44
2025-09-09,Sugar,2.46
2025-09-09,Rohu Fish,0.9
2025-09-09,Rice,2.83
2025-09-09,Paneer,2.43
2025-09-09,Tomato,4.28
2025-09-09,Mutton,1.97
2025-09-09,Milk,2.0
2025-09-09,Eggs,5.0
2025-09-09,Chicken,0.81
2025-09-09,Onion,3.65
2025-09-10,Tomato,4.86
2025-09-10,Sugar,2.83
2025-09-10,Rohu Fish,2.06
2025-09-10,Rice,0.72
2025-09-10,Paneer,2.67
2025-09-10,Onion,1.98
2025-09-10,Milk,9.0
2025-09-10,Eggs,6.0
2025-09-10,Chicken,2.0
2025-09-10,Mutton,2.23
2025-09-11,Rice,4.61
2025-09-11,Sugar,2.82
2025-09-11,Tomato,2.41
2025-09-11,Paneer,3.96
2025-09-11,Rohu Fish,2.83
2025-09-11,Mutton,3.95
2025-09-11,Milk,5.0
2025-09-11,Eggs,6.0
2025-09-11,Chicken,3.44
2025-09-11,Onion,1.68
2025-09-12,Sugar,2.7
2025-09-12,Rohu Fish,1.42
2025-09-12,Rice,2.25
2025-09-12,Paneer,2.06
2025-09-12,Tomato,3.42
2025-09-12,Mutton,2.53
2025-09-12,Milk,8.0
2025-09-12,Eggs,5.0
2025-09-12,Chicken,3.9
2025-09-12,Onion,2.64
2025-09-13,Tomato,4.63
2025-09-13,Sugar,3.88
2025-09-13,Rohu Fish,1.03
2025-09-13,Rice,2.77
2025-09-13,Paneer,3.82
2025-09-13,Onion,2.46
2025-09-13,Milk,9.0
2025-09-13,Eggs,1.0
2025-09-13,Chicken,1.73
2025-09-13,Mutton,1.53
2025-09-14,Rice,1.77
2025-09-14,Sugar,1.35
2025-09-14,Tomato,0.81
2025-09-14,Paneer,2.64
2025-09-14,Rohu Fish,4.73
2025-09-14,Mutton,3.72
2025-09-14,Milk,1.0
2025-09-14,Eggs,6.0
2025-09-14,Chicken,2.61
2025-09-14,Onion,1.21
2025-09-15,Tomato,4.75
2025-09-15,Sugar,3.87
2025-09-15,Rohu Fish,2.63
2025-09-15,Rice,4.82
2025-09-15,Paneer,2.65
2025-09-15,Onion,4.81
2025-09-15,Mutton,2.48
2025-09-15,Milk,4.0
2025-09-15,Eggs,1.0
2025-09-15,Chicken,3.69
2025-09-16,Sugar,2.81
2025-09-16,Rohu Fish,0.86
2025-09-16,Tomato,3.51
2025-09-16,Rice,2.28
2025-09-16,Paneer,3.21
2025-09-16,Milk,6.0
2025-09-16,Mutton,1.67
2025-09-16,Eggs,6.0
2025-09-16,Chicken,4.08
2025-09-16,Onion,2.06
2025-09-17,Sugar,4.42
2025-09-17,Chicken,2.73
2025-09-17,Eggs,8.0
2025-09-17,Milk,8.0
2025-09-17,Mutton,4.29
2025-09-17,Onion,4.93
2025-09-17,Paneer,2.24
2025-09-17,Rice,2.35
2025-09-17,Rohu Fish,3.55
2025-09-17,Tomato,0.53
